科学家,句子编号,句子,情感得分,情感类别
居里夫人,2516,"比埃尔 居里不顾危险,立刻用自己的臂 试验镭的作用",0.7602,正面
居里夫人,2517,"他的臂上有了伤痕,他高兴极了!他写了一篇报 告交给科学院,冷静地叙述他观察所得的症状: 有六公分见方的皮肤发红了,样子象烫伤,不过皮肤并无 痛楚;即使觉得痛,也很轻",0.951,正面
居里夫人,2518,"过些时候,红色并不扩大,只是颜色转 深;到二十大,结了痂,然后成了须用绷带包扎的伤口",0.2874,负面
居里夫人,2519,"到四十二 天,边上表皮开始重生,渐渐长到中间去,等到受射线作用后五十 二天,疮痕只剩一平方公分,颜色发灰,这表明这里的腐肉比 较 深",0.0029,负面
居里夫人,2520,"吉塞罗(1852一?),德国化学家",0.864,正面
居里夫人,2521,首先试制各种纯罐化合物,0.7903,正面
居里夫人,2522,"我要附带说,居里夫人在移动一个封了口的小试管里的几厘 克放射性很强的材料时,也受了同样的创伤,虽然那个小试管是存 放在一个薄金属盒子里",0.3662,负面
居里夫人,2523,"在这些强烈的作用之外,我们在用放射性很强的产物作试验 时,手上还受了各种不同的影响;手的通常趋势是脱皮",0.7128,正面
居里夫人,2524,"拿了装 着放射性很强的产物的胶囊封口的试管的指尖变得僵硬,有时侯 还很痛;我们有一个人的指尖发炎了,持续十五天,结果是脱皮,但 是痛感过了两月还没有完全消失",0.2815,负面
居里夫人,2525,"亨利 柏克勒尔把一个装着镭的玻璃管放在背心口袋里,也 受了伤,不过这并非有心!他又惊奇又愤怒,跑到居里夫妇那里 去诉说他们的可怕孩子的功绩",0.9849,正面
居里夫人,2526,"他做结论般地说: 这个镭,我爱它,然而也怨它! 然后他赶紧记下他这个并非自愿的试验的结果,在1901 年6月3日的《论文汇编》上与比埃尔的观察一起发表",0.7806,正面
居里夫人,2527,"这种射线的惊人力量给比埃尔留下深刻印象,他因而着手研 究镭在动物身上的作用",0.9999,正面
居里夫人,2528,他与两个高级医生布沙尔和巴尔塔沙尔、 合作,0.0545,负面
居里夫人,2529,"不久他们就确信,利用镭破坏有病的细胞,可以治疗狼疮 瘤和某几种癌肿",0.7592,正面
居里夫人,2530,这种治疗法定名为放射疗法,0.9716,正面
居里夫人,2531,"许多法国的开业 医生(兜娄、威卡姆、多米尼西、德格瑞等等)利用这种方法对 上述病症进行了最初的几次治疗,均获成效",1.0,正面
居里夫人,2532,"他们用的镭射气试 管,就是向玛丽和比埃尔 居里借来的",0.7983,正面
居里夫人,2533,玛丽后来写道:圣路易医院的兜娄大夫已经研究了镭对皮肤 的作用,0.9174,正面
居里夫人,2534,"镭在这一方面的效果是令人鼓舞的;它的作用所毁坏的 部分表皮,重长起来是健全的",0.0258,负面
居里夫人,2535,"镭有用处用处大极了! 这种发现引起的直接后果,不难想见",0.1378,负面
居里夫人,2536,"提取这种新元素,不只 有实验上的意义",0.9892,正面
居里夫人,2537,这已经成为必需的有益人类的工作,0.9876,正面
居里夫人,2538,制镭 工业就要诞生了,0.93,正面
居里夫人,2539,比埃尔和玛丽关怀着这种工业的初创阶段,0.9895,正面
居里夫人,2540,"他们亲手主 要是玛丽亲手在理化学校的棚屋里,依照他们发明的方法提 炼八吨沥青铀矿的残渣,从中炼制出第一克镭",0.9854,正面
居里夫人,2541,"镭的特性渐渐激发 起各种想象力,于是这对夫妇得到有效的帮助,以便组织大量生产",0.8812,正面
居里夫人,2542,"处理大批矿物,是在化学产品总公司的安德烈 德比尔纳 领导下开始的;该公司同意进行这项工作不从中牟利",0.9779,正面
居里夫人,2543,"1902年, 科学院给居里夫妇两万法郎经费,用以提炼放射性材料",0.7653,正面
居里夫人,2544,他们 立刻着手精炼五吨矿物,0.9612,正面
居里夫人,2545,"1904年,聪明而且大胆的法国实业家阿尔麦 德 李斯罗 想创设一个制镭工厂,以制品供给医生们治疗恶性肿瘤",0.9931,正面
居里夫人,2546,"他给比 埃尔和玛丽提供一个与这个工厂毗邻的地方,他们在那个木板屋 的狭小范围内不能作的工作,就可以在这里顺利进行了",0.0141,负面
居里夫人,2547,"阿尔 麦 德 李斯罗把提炼这种贵重物质的工作,交给欧得班和雅克 达纳;居里夫妇就与他们合作",0.6003,正面
居里夫人,2548,玛丽没有离开过她的第一克镭,0.8593,正面
居里夫人,2549,后来她把它赠给她的实验 室了,0.9055,正面
居里夫人,2550,"这一克镭只代表她的奋发工作, .此外并无其它价值",0.7068,正面
居里夫人,2551,"在那 个棚屋已经被拆房工人用鹤嘴锄毁平、居里夫人也去世了的时候, 这一克镭仍然是一种伟大工作的辉煌象征,仍然是两个人一生中 英勇时期的辉煌象征",1.0,正面
居里夫人,2552,"以后炼出来的镭的价值就不同了,它们有金子的价值",0.5184,中性
居里夫人,2553,"正式 出售的镭是世界上最贵的东西, 一克值七十五万金法郎",0.9782,正面
居里夫人,2554,如此贵族化的材料是值得评述的,0.8991,正面
居里夫人,2555,"1904年1月, 一种叫做 《镭》的杂志第一期出版,它专门登载与放射性产物有关的文字",0.8612,正面
居里夫人,2556,"镭获得了商业的品格,有了贸易价值和自己的出版物",0.6807,正面
居里夫人,2557,"阿尔 麦 德 李斯罗的工厂的信笺头上,不久就用大字印着: 镭盐放射性物质 电报地址:镭-马纳河畔诺戎",0.2021,负面
居里夫人,2558,"几个国家的学者做出了卓有成效的工作,创立了一种工业,一 种治疗法得以初步试用:这都是因为有一个金色头发的年轻妇人, 受一种热烈的好奇心的驱使,在1897年选择柏克勒尔射线的研 究为论文题目;这都是因为她推测沥青铀矿里有一种新物质,并 且和她的丈夫共同努力,证明了这种物质的存在;这都是因为她 离析纯镭成功",1.0,正面
居里夫人,2559,"1903年6月25日,人们都由一个隐蔽的螺旋梯走到索尔本 的一间叫做学生课室的小教室里去,这个年轻的妇人正站在这 间小教室的黑板前",0.9852,正面
居里夫人,2560,玛丽研究她的论文题目已经五年多,0.9819,正面
居里夫人,2561,"她因为 卷入了巨大发现的漩涡,没有工夫整理材料,所以一再延缓博士学 位考试,今天才出现在主考人之前",0.9994,正面
居里夫人,2562,"她依照习惯,已经把自己的论文《斯可罗多夫斯卡-居里夫人 撰:放射性物质的研究》提交主考人李普曼先生、布提先生、穆瓦 松先生",0.1133,负面
居里夫人,2563,并且这简直令人难以置信!她买了一件黑丝 毛混纺的新衣服,0.3405,负面
居里夫人,2564,"说得更准确些,是到巴黎来出席这次论文答辩的 布罗妮雅告诉玛丽,她那些磨得发亮的衣服穿了太丢人,强拉她 到一家铺子去",0.9523,正面
居里夫人,2565,"布罗妮雅跟店员讲价,挑选材料,并且决定应该修 改的地方,不理会她妹妹的不高兴的脸色",0.2451,负面
居里夫人,2566,"从前在一个阳光明媚的六月早晨,与这一天一样晴朗,其庄严 也不相上下,布罗妮雅曾同样谨慎和激动地给玛丽预备衣服,那是 在1883年,离现在有二十年了",0.965,正面
居里夫人,2567,"那时候小玛妞希雅和今天一样穿 着黑衣服,要从一个俄国官员手里领克拉科夫郊区中学发给的金 马纳河,发源法国东部,北流转西,在巴黎附近流入塞纳河,长约325英 里",0.9864,正面
居里夫人,2568,"穆瓦松(18521907),法国化学家",0.6365,正面
居里夫人,2569,"首先离析氟,发展电弧熔炉",0.8674,正面
居里夫人,2570,获得1906年诺贝尔化学奖,0.9524,正面
居里夫人,2571,"奖章 居里夫人站得笔直,她的浅色头发梳向后面,挽成一个髻子, 完全露出她那苍白的脸和饱满的额,脸上和额上有几道极细的皱 纹,这是她打胜了一场恶战的遗迹",0.9569,正面
居里夫人,2572,"在这间充满阳光的屋子里,不 得不加了许多椅子,因为有许多物理学家和化学家都来了;她将 要在这里谈到的研究是异常有趣的,把科学家们都吸引来了",0.9885,正面
居里夫人,2573,"老居里大夫、比埃尔 居里和布罗妮雅坐在教室的最后头, 挤在学生们中间",0.9971,正面
居里夫人,2574,"一群话很多的青年女孩坐在离他们很近的地 方,她们都是赛福尔的女生,是玛丽的学生,她们来给她们的教授 喝 采",0.9546,正面
居里夫人,2575,"三个穿大礼服的主考人坐在一张橡木长桌后面,轮流问这个 应试者一些问题",0.6151,正面
居里夫人,2576,布提先生和李普曼先生她最初的教授 面带鼓励的微妙表情;穆瓦松先生有给人很深的印象的长须,0.9994,正面
居里夫人,2577,"玛 丽用柔和的声音回答问题,有时候拿起粉笔在黑板上画出一种仪 器的图形,或写出一种基本公式的符号",0.5691,中性
居里夫人,2578,"她用枯燥的专门语句和 乏味的形容词解释她的工作结果;但是围着她的物理学家,无论 是老是少,是名家是学生,脑子里都起了一种新的变化",0.9155,正面
居里夫人,2579,玛丽的 冷静言语变成一种灿烂动人的图景:这一世纪里最大的发现的 图 景,1.0,正面
居里夫人,2580,"学者们不重辩才和宏论,聚集于理学院的主考人在授予玛丽 博士学位的时候,用的也是朴实无华的词句;但是三十年后重读这 些词句,却使人感受到很深的感情价值",1.0,正面
居里夫人,2581,"主席李普曼先生说出惯用的套语: 巴黎大学授予您物理学博士学位,并附极优的评语",0.9997,正面
居里夫人,2582,"听众的轻轻的鼓掌声停止之后,他以友善的态度,用大学老教 授的羞怯声音,简单地加上一句: 夫人,我还代表主考人向你致贺 这些严格的考试,这些严肃而且朴实的仪式,对于有天才的研 究者和对于努力的工作者,都以同样的方式举行,这并不可笑",1.0,正面
居里夫人,2583,它们自有其风格和庄严性,0.8625,正面
居里夫人,2584,"在论文答辩之前,在制镭工业还不曾在法国和外国发展之前, 居里夫妇作了一个决定;他们对于这个决定很不重视,然而对他 们此后的生涯却有很大的影响",0.9929,正面
居里夫人,2585,"玛丽在提纯沥青铀矿,离析镭的同时,发明了一种专门技术, 并且首创了一种制造法",0.9872,正面
居里夫人,2586,"自从人们公认镭的治疗效用以后, 一般人都到处寻找放射性 矿物",0.7909,正面
居里夫人,2587,"有好几个国家都计划开采,特别是美国和比利时",0.8329,正面
居里夫人,2588,"然而他 们的工程师们若不知道制纯镭的秘诀,这些工厂仍然无法制出这 种神异的金属. 一个星期日早晨,比埃尔在克勒曼大道的小房子里,把这些事 情解释给他的妻子听",0.5422,中性
居里夫人,2589,"邮递员刚送到一封由美国寄来的信,这个 学者很注意地看完,把它折起来,放在书桌上",0.9703,正面
居里夫人,2590,他以很平静的语音说:我们须略谈一下有关我们的镭的事,0.7653,正面
居里夫人,2591,"制镭业将有大发展,现在可以说这是一定的了",0.6933,正面
居里夫人,2592,"你看,这是布发 罗寄来的信,有一些要在美国创立制镭业的工程师请求我们向 他们提供资料",0.1103,负面
居里夫人,2593,玛丽说:怎么样呢?她对于这个谈话兴趣不大,0.5624,中性
居里夫人,2594,"怎么样呢,我们须在两种决定中选择一个.一种是毫无保 留地叙述我们的研究成果,包括提纯方法在内 玛丽作了一个赞成的手势,并且喃喃地说: 是,当然如此",0.3326,负面
居里夫人,2595,"布发罗,美国东北部纽约州城市,在伊利湖东北,尼亚加拉瀑布在其西北十 七英里半. 比埃尔继续说:或者我们可以自居镭的所有者和发明家",0.7872,正面
居里夫人,2596,"若是这样,那么在你发表你用什么方法提炼沥青铀矿之前,我们须 先取得这种技术的专利执照,并且确定我们在世界各地制镭业的 权利",0.915,正面
居里夫人,2597,他极力以一种客观态度简明地解释情形,0.2596,负面
居里夫人,2598,"说到他不大熟习的 这种字样:取得专利执照、确定我们的权利的时候,他的声音 含着一种差不多听不出来的轻蔑;这也怪不得他",0.0209,负面
居里夫人,2599,"玛丽想了几秒钟,然后说: 我们不能这么办,这是违反科学精神的",0.2438,负面
居里夫人,2600,"为了要尽到良心上的责任,比埃尔强调说: 我也这样想但是我不愿意我们这样轻率地作出决定: 我们的生活很困难,而且恐怕永远是困难的",0.2372,负面
居里夫人,2601,我们有 一 个女 儿也许还会有别的孩子,0.9736,正面
居里夫人,2602,"为了孩子们,为了我们,这种专利代 表很多的钱,代表财富",0.96,正面
居里夫人,2603,"有了它,我们一定可以过得舒服,可以去 掉辛苦的工作 他还微笑地提到他唯一不忍放弃的东西: 我们还能有一个好实验室",0.94,正面
居里夫人,2604,"玛丽的眼睛凝视着,从容考虑那谋取利益,谋取物质报酬的主 意;而她差不多立刻就拒绝了: 物理学家总是把研究全部发表的",0.9854,正面
居里夫人,2605,"我们的发现不过偶然有 商业上的前途,我们不能从中取利",0.9026,正面
居里夫人,2606,"再说,镭将在治疗疾病上有大 用处我觉得似乎不能借此求利",0.7606,正面
居里夫人,2607,"她丝毫不想说服她的丈夫,她猜到他只是出于谨慎才说要取 得专利;而她自己十分坚决地说出来的话,正表示他们两个人的 感觉,表示他们对于学者职责的正确概念",0.9992,正面
居里夫人,2608,"在寂静中,比埃尔重述玛丽的话,象是一个回音: 我们不能这么办这是违反科学精神的",0.3572,负面
居里夫人,2609,"他安心了,然后又加上两句,象是结束某一琐碎问题似的: 今天晚上我就写信给美国工程师们,把他们所要的资料给 他们",0.6594,正面
居里夫人,2610,"二十年后玛丽写道:比珍尔 居里和我意见一致,决定不由 我们的发现取得物质利益,因此我们不领取专利执照,并且毫无保 留地发表了我们的研究结果,包括制镭方法在内",0.6316,正面
居里夫人,2611,"遇有对于镭感 觉兴趣的人向我们要资料,我们也都提供",0.6069,正面
居里夫人,2612,"这对于制镭业有很大 的好处,它可以先在法国,以后在外国完全自由地发展起来,以产 品供应需要镭的学者和医生",0.9982,正面
居里夫人,2613,"事实上,这种工业今日所用的方法, 仍是我们指出的方法,几乎没有什么改变",0.9977,正面
居里夫人,2614,"布发罗自然科学学会赠我一本记述制镭业在美国发 展的情况的出版物,作为纪念;里面附有照相复制的比埃尔 居 里从前详尽地答复美国工程师所提问题的信件(1902年及19C3 年)",0.9999,正面
居里夫人,2615,"在这次星期日早晨的简短谈话之后一刻钟,比埃尔和玛丽乘 着他们心爱的自行车,走出商提宜界栅的门,踩得很快,向克拉麻 的树林驰去",0.9988,正面
居里夫人,2616,他们已经在贫苦和财富之间作了永久的选择,0.9882,正面
居里夫人,2617,"那一晚,他们 疲倦地归来,臂中抱满了田野生长的绿叶和花束",0.7767,正面
居里夫人,2618,"第十六章 仇敌 第一个适合居里共妇才干的职位,是瑞士提供的(我们还记 得日内瓦大学的信),而赠予他们最初几个荣誉的,却是英国",0.9995,正面
居里夫人,2619,"他们在法国已经被授予几种科学奖:比埃尔在1895年得了普 朗特奖金,在1901年得了拉卡兹奖金",0.9998,正面
居里夫人,2620,玛丽得过三次若涅奖金,0.5181,中性
居里夫人,2621,"但是在1903年6月 . 著名的英国皇家科学协会正式邀请比埃 尔 居里前往举行镭的讲座时,他们还没有得到法国任何使他们 的名字增光的褒奖",0.9938,正面
居里夫人,2622,"这个物理学家接受了邀请,同他的夫人一起 到伦敦去参加这次隆重的盛会",0.9414,正面
居里夫人,2623,接待他们的是情深意厚和仁慈的熟人克尔文勋爵,0.9136,正面
居里夫人,2624,"这个有 名望的长者把居里夫妇的成功看作自己的事,把他们的研究引以 自豪,好象这些研究是他自己的成绩",0.998,正面
居里夫人,2625,"他带他们去参观他的实验 室,在走路的时候,他慈父般地用一只手臂搂着比埃尔的肩膀,并 以真挚动人的愉快神色把由巴黎给他带去的礼物指给他的合作者 看",1.0,正面
居里夫人,2626,那真是物理学家的礼物:封在玻璃安瓿里的一星贵重的镭,0.0582,负面
居里夫人,2627,"举行讲座的那一晚,克尔文勋爵坐在玛丽旁边她是被允 许参加皇家科学协会会议的第一个妇女",0.8551,正面
居里夫人,2628,英国的学者都聚在那个 挤满了人的礼堂里:威廉 克鲁克斯爵士、瑞利勋爵、艾福伯瑞 勋爵、弗烈得利克 布拉姆威尔爵士、奥利佛 洛治爵士、杜 瓦尔教授、瑞 兰卡斯特尔教授、艾尔敦教授、汤姆生教授、 阿姆斯特朗教授都在那里,1.0,正面
居里夫人,2629,"比埃尔用法语慢慢地叙述镭 瑞利勋爵,原名约翰 威廉 斯特鲁特(18421919),英国物理学家",0.9998,正面
居里夫人,2630,"在 声学,振动、光学理论及热疆射等方面都有贡献",0.9849,正面
居里夫人,2631,"因与拉姆赛共同发现氩,获得1904年 诺贝尔奖金",0.9905,正面
居里夫人,2632,"艾福伯瑞勋爵,原名约翰 洛伯克(18341913),英国人类学家和生物学 家 . 弗烈得利克 布拉姆威尔爵士(1818 1903),英国工程师",0.9991,正面
居里夫人,2633,"奥利佛 洛治爵士(1851- 1940),英国物理学家和心理学家",0.742,正面
居里夫人,2634,"杜瓦尔(1842一 1923),英国化学家和物理学家",0.7802,正面
居里夫人,2635,"瑞 兰卡斯特尔(18471929),英国动物学家",0.9726,正面
居里夫人,2636,"艾尔敦(18471908),英国电气工程学家",0.7976,正面
居里夫人,2637,"汤姆生(18511916),英国物理学家",0.9565,正面
居里夫人,2638,"阿姆斯特朗(18481937),英国化学家",0.8141,正面
居里夫人,2639,"获得戴维奖章. 的特性,后来他请人把屋子遮黑,开始作几种惊人的实验:他用镭 的魔力由远处使一个金箔验电器放电,他使一个硫化锌的屏蔽放 磷光,他在黑纸包裹的照相底版上留影,他证明这种惊人的物质 能自发放热 那一晚激起的热烈情绪在第二天起了反响;全伦敦都要看镭 的父母",0.9594,正面
居里夫人,2640,居里教授和夫人被邀赴许多晚餐和宴会,0.9457,正面
居里夫人,2641,"比埃尔和玛丽参加这些盛大的招待会,听着人们干杯祝他们 幸运比埃尔穿着他在P.C.N. 学部讲课时穿的那件已经磨得 有点发亮的旧礼服,虽然他极力客气,仍不免给人心不在焉的印 象,显得很费力才能了解人们恭维他的话",0.9627,正面
居里夫人,2642,"玛丽不安地感觉到有 成千只眼睛在注视自己注视着这个最稀罕的动物,注视着这 个特出的人:一个女物理学家! 她的衣服是黑色的,领口开得很小;她那双被酸液烧坏的手 上,没有饰物,连结婚指环都没有",0.999,正面
居里夫人,2643,"在她旁边,这个帝国里最美丽 的钻石就在一些裸露的脖子上闪闪发光",0.7176,正面
居里夫人,2644,"玛丽由衷高兴地看着这 些珠宝,并且惊异地注意到她那一向漫不经心的丈夫也在注视这 些项链,注视这些金刚石颈饰 当晚,她在脱衣服的时候对比埃尔说;我简直想不到世上有 这样的珠宝,真是美极了! "" 这个物理学家笑了起来: 你知道么?吃饭的时候,我不知道忙什么好,就想出一种游 戏来",1.0,正面
居里夫人,2645,"我计算每个妇人戴在脖子上的宝石,可以建多少实验室",0.9902,正面
居里夫人,2646,"到致词的时候,我已经有了天文数字的建筑了! 几天之后,居里夫妇回到巴黎,回到棚屋",0.3379,负面
居里夫人,2647,"他们已经与伦敦结 了很牢固的友谊,并且计划了几种合作;比埃尔不久将和他的英 国同行杜瓦尔教授一起 发表一篇关千镭的溴化物所发气体的 著作",0.901,正面
居里夫人,2648,盎格鲁萨克逊民族对于他们所钦佩的人们是忠诚的,0.9845,正面
居里夫人,2649,"1903年 11月,一封信通知居里先生和夫人,伦敦的皇家学会把该会的最高 奖戴维奖章赠给他们,以表推重",0.0085,负面
居里夫人,2650,"玛丽正不舒服,让他的丈夫独自去参加仪式",0.9983,正面
居里夫人,2651,"比埃尔从英国 带回来一枚很重的金奖章,上面刻着他们两个人的名字",0.9537,正面
居里夫人,2652,"他要在 克勒曼大道的房子里,给这枚奖章找个地方安放,他处理得笨极 了,丢了,又找着后来,忽然灵机一动,他把它交给女儿伊雷 娜,这个六岁的女孩还没有过这样高兴的日子呢",0.9996,正面
居里夫人,2653,"他的朋友们来看他的时候,这个学者总叫他们看那个正玩着 这个玩具的小孩",0.9976,正面
居里夫人,2654,他说:伊雷娜极喜欢这个新的大钱!这是他底结论,0.4517,中性
居里夫人,2655,"两次短期旅行的光荣, 一个小女孩玩着一枚金奖章这是 交响乐的序曲,强劲的和弦就快发出来了",0.9986,正面
居里夫人,2656,这次发出信号的乐队指挥是瑞典,0.2701,负面
居里夫人,2657,"斯德哥尔摩的科学院在1903年12月10日的正式常会上, 公开宣布把当年的诺贝尔物理学奖金一半授予柏克勒尔, 一半授 予居里先生和夫人,奖励他们在放射性方面的种种发现",0.994,正面
居里夫人,2658,居里夫妇没有参加这次聚会,0.6928,正面
居里夫人,2659,法国公使代表他们从瑞典国王 手中领取奖状和金奖章,0.9917,正面
居里夫人,2660,"比埃尔和玛丽身体都不好,而且工作太 忙,不敢在隆冬长途旅行",0.2109,负面
居里夫人,2661,"1903年11月14日,欧利维理乌斯教授写信给居里先生和 夫人通知一切: 居里先生暨夫人: 前曾敬以电报奉闻,瑞典科学院在11月12日的会议中,决定 以本年度诺贝尔物理学奖金的一半授予你们,表示尊重你们在柏 克勒尔射线的研究上共同的卓越成绩",0.9946,正面
居里夫人,2662,"受命分配奖金的各团体的决议,要到12月10日的正式常会 开会的时候才发表(在此以前须严守秘密),奖状和金奖章也将在 开会的时候颁发",0.1484,负面
居里夫人,2663,"我代表科学院邀请你们参加这次聚会,以便亲自接受你们的 奖金",0.9463,正面
居里夫人,2664,"依照诺贝尔基金委员会章程第九条规定,你们须在开会后六 个月内,在斯德哥尔摩作一次公开讲演,以得奖的工作为题目",0.0779,负面
居里夫人,2665,"你 们倘能照规定的日子前来斯德哥尔摩,当然最好在开会后几天就 履行这一任务,如果你们觉得这样安排合适,即请照办",0.5807,中性
居里夫人,2666,"科学院希望你们能光临斯德哥尔摩,并请先生和夫人接受我 最崇高的敬意",0.9331,正面
居里夫人,2667,"1903年11月19日,比埃尔 居里回复欧利维理乌斯教授 的信上说: 常务秘书先生: 斯德哥尔摩的科学院以诺贝尔物理学奖金的 一 半授予我们, 实系极大光荣,我们深为铭感",0.4711,中性
居里夫人,2668,"敬请代达感激之忱,并代申极恳挚 的谢意",0.9048,正面
居里夫人,2669,我们实难赴瑞典参加12月10日的正式常会,0.8393,正面
居里夫人,2670,"我们两人都任有教职,此时请假,势必严重打乱教学工作",0.5151,中性
居里夫人,2671,"若 是我们去参加此次集会,我们仅能停留极短时期,将不可能结识瑞 典学者",0.9986,正面
居里夫人,2672,"再说,居里夫人今夏患病,此时尚未完全复元",0.9135,正面
居里夫人,2673,"我想请求你展缓我们的旅行和讲演日期,例如到复活节,我们 就可以到斯德哥尔摩去,如能延到六月中更为合适 . 常务秘书先生,请接受我们的敬意",0.8734,正面
居里夫人,2674,"在引述这些客套的公文之后,我们必须引述另外一封信,这封 信出人意料之外而且实在使人惊异",0.9944,正面
居里夫人,2675,"玛丽在1903年12月11日 用波兰文给她哥哥写了一封信,这个日期颇堪注意,这是斯德哥尔 摩开会后一 日,是光荣的第一天!在这时候,玛丽应该是正沉醉 于她的胜利之中",0.7299,正面
居里夫人,2676,"她的事业确实很了不起,在科学的严格领域之 内,还没有别的妇人得到过这种声誉",0.9993,正面
居里夫人,2677,"她是世界上第一个著名女 学者,并且直到当时还是世界上唯一的著名女学者! 1903年12月11 日,玛丽 居里写给约瑟夫 斯可罗多夫 斯基的信中说: 亲爱的约瑟夫: 深深感谢你们两位的信",1.0,正面
居里夫人,2678,"请不要忘记代谢玛妞希雅,她那 封短信写得好极了,给我很大的愉快",0.9916,正面
居里夫人,2679,"等我有空时,我一定给她写 回信",0.6479,正面
居里夫人,2680,"我在十一月初染了一种流行性感冒,此刻仍略发咳嗽",0.9233,正面
居里夫人,2681,"我去 看郎德利约大夫,他检查了我的肺部,没有发现什么毛病,但是他 说我贫血",0.153,负面
居里夫人,2682,"虽然如此,我自己觉得很强壮,此刻工作得比在秋天时 候多,并不感觉太疲乏. 我丈夫到伦敦去了一次,去接受授予我们的戴维奖章",0.9954,正面
居里夫人,2683,"我没 有同去,因为我怕疲倦",0.0257,负面
居里夫人,2684,"诺贝尔物理学奖金的一半已经授予我们了,确数若干我不知 道,我想差不多有七万法郎;在我们看来,这是一笔大款子",0.9973,正面
居里夫人,2685,"我不 知道什么时候才能领到钱,也许要等我们到斯德哥尔摩去才能拿",0.0131,负面
居里夫人,2686,我们还必须在12月10日之后六个月内在那里作一次讲演,0.0041,负面
居里夫人,2687,"我们没有去参加正式常会,因为太难安排",0.8092,正面
居里夫人,2688,"在这严寒的天气 里,我觉得没有力量到寒冷的地方去作这次长途旅行(中途不停 要坐四十八小时火车,若是中途停顿,时间就要更长),而且在那里 顶多只能停留三四天",0.0005,负面
居里夫人,2689,"我们若长时间中断课程,势必引起极大麻 玛妞希雅,约瑟夫的女儿, 原注 烦",0.9987,正面
居里夫人,2690,"我们大半只能在复活节去,也许要到那时候才能领到钱",0.1279,负面
居里夫人,2691,"信函、访问、摄影记者、新闻记者,把我们围起来了",0.9967,正面
居里夫人,2692,我真想 藏到地底下去以求宁静,0.7923,正面
居里夫人,2693,"美国建议请我们去作一系列关于我们的 工作的讲演,他们问我们想要多少报酬",0.2592,负面
居里夫人,2694,"无论条件如何,我们决定 辞谢",0.3725,负面
居里夫人,2695,"我们好不容易才避免了要为我们举行的宴会;因为我们坚 决谢绝,人们也就知道没有办法可想了",0.0064,负面
居里夫人,2696,"我的伊雷娜很好,她现在到一所离家较远的小学校上课",0.9589,正面
居里夫人,2697,"在 巴黎,很难找到一个对小孩子适宜的好学校",0.9969,正面
居里夫人,2698,"我亲切地拥抱你们,并且请你们不要忘了我",0.9441,正面
居里夫人,2699,诺贝尔物理学奖金的一半已经授予我们了 我不知道什 么时候才能领到钱,0.9558,正面
居里夫人,2700,"这些话由一个刚刚自愿放弃财富的妇人写出来,是有特殊价 值的",0.9859,正面
居里夫人,2701,"令人震惊的声望,报纸上的推重,大众的敬仰,正式的邀请, 能使他们发财致富的美国的建议,玛丽讲到这些事就大诉其苦",0.9131,正面
居里夫人,2702,"在她的眼睛里,诺贝尔奖金只代表一件事:授予七万金法郎奖金, 是瑞典学者对两个同行的工作的推重;因此它是不违反科学精 神的",0.9995,正面
居里夫人,2703,"而且这是减少比埃尔教课钟点借以挽救他的健康的唯一 机会! 这张给人幸福的支票在1904年1月2日交到戈卜兰路支行 里了,他们的极少的存款都在那里",0.7895,正面
居里夫人,2704,"比埃尔终于可以辞去他在理 化学校的教职;接替他的是一个杰出的物理学家他昔日的学 生保罗 郎之万 .居里夫妇自费雇用一个私人助手,这比等着 大学答应给他有名无实的实验室助手来得简单多了,也快多了",0.9241,正面
居里夫人,2705,"玛丽以借款名义寄了两万奥币给德卢斯基,以便帮助他们创立他 们的疗养院",0.1304,负面
居里夫人,2706,"不久又有五万法郎奥西利奖金加在剩下的一笔小款 保罗 郎之万(1872 1946),法国物理学家",0.9738,正面
居里夫人,2707,以磁性学说、相对论学说等 方面的研究著名,0.9804,正面
居里夫人,2708,"子上,这笔奖金一半给玛丽 居里,一半给埃都亚 布郎利",0.6048,正面
居里夫人,2709,"他 们把这点钱平分为两部,一半买法国公债,一半买华沙城债券",0.5366,中性
居里夫人,2710,"在那本黑色的帐簿里面,还可以找出几笔奢侈的开支",0.6219,正面
居里夫人,2711,"有几 笔赠款和借款送给比埃尔的哥哥和玛丽的姐姐们,因为受赠人都 极端谨慎,这种慷慨的赠与往往减成不大的数目",0.9555,正面
居里夫人,2712,"还有捐给各科 学团体的款项 在赠款项下,有给波兰学生们的,给玛丽青年时候的一个朋友 的,给实验室的工人们的,给一个亟需钱用的赛福尔女学生的 玛丽想起从前很亲切地教过她法文的一个很穷苦的妇人德 圣-欧班小姐,现在是科兹罗夫斯卡夫人;她生在第厄普,住在 波兰,在波兰结了婚,她的最大的梦想,乃是重游故乡;玛丽给她写 信,请她到法国来,在家里接待她,并且代付由华沙到巴黎和由巴 黎到第厄普的旅费",1.0,正面
居里夫人,2713,那个善良的妇人总是含泪谈到这个没有料到 的莫大快乐,0.9991,正面
居里夫人,2714,"玛丽很适当地施赠,不张扬,不轻举妄动,也不过分",0.6908,正面
居里夫人,2715,"她决意 在有生之年帮助那些需要她帮助的人,她愿意量力而为,以便永远 能够继续帮助人",0.9196,正面
居里夫人,2716,她也想到了自己,0.5856,中性
居里夫人,2717,"她在克勒曼大道的房子里装设了一个新 式浴室,并且把一间小屋子里的褪色帏幔换了新的;但是她没有 想到趁得诺贝尔奖金的机会去买一顶新帽子",0.9945,正面
