科学家,句子编号,句子,情感得分
丽丝·迈特纳,3931,她开始责备自己不该空手来到斯德 歌尔摩,-1.0
丽丝·迈特纳,3939,这也许是因为你为他感到的恐惧和担心,-1.0
丽丝·迈特纳,3953,并继续向哈恩提出了一些关于 镭同质异能素的问题,-1.0
丽丝·迈特纳,3959,"也许这就是何以劳拉 费密 会注意到丽丝 迈特纳是多么地烦恼和疲倦,带着一切难 民所共有的紧张表情",-1.0
丽丝·迈特纳,3968,"在大部分时间内,我的头 脑里充满了别的事情,我不关心其余的东西",-1.0
丽丝·迈特纳,3983,"不论真假,那想必引起过他的某种焦虑",-1.0
丽丝·迈特纳,3984,丽丝的经济问题一直给奥托带来麻烦,-1.0
丽丝·迈特纳,3988,"请相信我,这些阻碍也影响了我,特别是因为你想 必认为我们什么事情都没作",-1.0
丽丝·迈特纳,4017,这都是很复杂的实验!但是我 们必须把问题弄个水落石出,-1.0
丽丝·迈特纳,4045,"在目前,这种全面破裂的[weitgehenden Zerplatzens]假设在我看 来是很困难的,但是我们在核物理学中经历过那么多的意外情 况,以致人们不能无条件地说:那是不可能的",-1.5
丽丝·迈特纳,4073,但是还有另一个问题,-1.0
丽丝·迈特纳,4121,我不知道这会不会使我非常伤心,-2.0
丽丝·迈特纳,4123,"对哈恩和斯特喇斯曼来说很不幸的是,印出来的这种 差错引导了包括爱因斯坦在内的别人相信他们没有理解自己 的工作",-1.5
丽丝·迈特纳,4129,"或者,你是不是认为 那些反应并不能确证铀同位素的存在呢?同样关于所谓的铜[同 位素]情况是怎样的呢?它们能否从镧中被分离出来呢?36 当时迈特纳是在问相当多的问题,而没有告诉多少东西",-1.0
丽丝·迈特纳,4140,"当然你理解,铀后元素的正确性问题,对我来说有一种很个 人的方面",-1.0
丽丝·迈特纳,4147,"308 金 迈特纳又写道: 同质异能素的问题也会变成很可疑的,假如铀后元素消失了 的 话",-1.0
丽丝·迈特纳,4152,"此事根本没有作成,部分地是由于哈恩和斯特 喇斯曼在迈特纳放弃了铀后元素的很久以后仍然相信它 们,部分地是因为对哈恩和斯特喇斯曼来说在政治上不可能 和她安排 一 次更正,就像实际上把她包括在他们的出版物中 一样",-1.0
丽丝·迈特纳,4166,"她可以利用虚假的铀后元素来支 持核分裂并解释困扰了铀研究的那些发现,这一事实开始安 慰迈特纳了",-0.3333
丽丝·迈特纳,4170,"我从前一 直被那些具有较低原子量239的长衰系列所困扰;现在有了这种 完全不同的过程,那就是完全可能的了",-1.0
丽丝·迈特纳,4173,"1 在她写给哈恩的贺年信中,她还不能克制自己的失望",-1.0
丽丝·迈特纳,4176,"我或许曾经想和[C.F. 封 ]外才克尔、[希格弗里德 ]弗吕盖或[阿诺耳德 ]弗拉 末斯菲耳德讨论问题我只把细节告诉了你,以便你可以形成 一种见解或是也许发表点什么东西但是对我们来说,不尽可 能快地发表我们的结果却将是错误的你写道,同质异能素 的问题也会变成很可疑的,假如铀后元素消失了的话",-1.0
丽丝·迈特纳,4177,"为什么? 同质异能的Ra-Ba 是确定的,为什么别的就不然呢?请相信 我,假如我们仍能在一起工作并和以前一样地讨论问题,那也会 是我求之不得的!2 243 4.1.39",-1.0
丽丝·迈特纳,4180,"我只谈到了铀后元素的否定,在这方面我觉得应和你 共同负贲误会能够这么容易地出现,这使人伤心",-1.0
丽丝·迈特纳,4215,"但是在我现在这种很不幸的处境下,很不幸的我 却必须考虑这一类事情,以向人们证明我并不是弱智的",-1.5
丽丝·迈特纳,4216,"既已在虚伪的铀后元素问题上工作了多年,迈特纳现在 很满意地为了铀分裂的化学证据而埋葬它们了",-0.1667
丽丝·迈特纳,4219,"5 你认为设法用一个正比计数管来寻求反冲核[碎片]行 不行?所有的这种核都具有大约为100MeV 的动能,这将造成多 得难以相信的离子,人们甚至在铀辐射背景上都能看到它们 (人们肯定不应该遮断这一背景,我将设法估计其射程)星期 五[1月6日],玻尔又和我详细讨论了这一问题",-1.0
丽丝·迈特纳,4232,明天我们将作另一个我 们的理论人员开始讨论钡问题并思考它了,-1.0
丽丝·迈特纳,4256,"60 解除了对她家人的担心并结束了她和奥托 罗伯特的工 作,她在斯德哥尔摩的处境突然显得比以往更加冷清了",-1.0
丽丝·迈特纳,4294,"这些实验没有一个是很困难的,但是在斯德哥尔摩,迈 特纳却缺少设备来作任何事情",-1.5
丽丝·迈特纳,4295,"她对哈恩抱怨说:你若能看 到我每天的工作就好了!我绝对没有助手,我把计数管装起 来,给它们抽真空,给它们检漏,总之我正在作道佛耳[达 勒姆的一位技工]所作的工作,而且作得很差劲",-1.25
丽丝·迈特纳,4296,"70在沮丧 中,她眼睁睁地看着别人完成了她在几周以前想到的实验",-1.0
丽丝·迈特纳,4298,"威廉 布喇格爵士邀请了她三月间前往访问,但是由 于护照的问题她不能这么早地去旅行",-1.0
丽丝·迈特纳,4299,"她给哈恩写信说: 我睡得很不好,而且人们说我瘦得像一条线一样,但是我觉 得很健康,即使我头脑中充满了烦恼",-1.0
丽丝·迈特纳,4301,"在那种日益僵硬 的政治气候中,研究所楼上的纳粹分子库尔特 赫斯永远是 一个威胁,而现在,1月6日的 Naturwissenschaften 论文刊出 了,他的研究所中的物理学家们(几乎都是党员)正在大声 地抱怨,因为他在发表以前没有和他们分享钡的结果",-1.0
丽丝·迈特纳,4318,"但是如果你觉得不喜欢这样作,那对我来说也是没什么的",-1.0
丽丝·迈特纳,4325,"现在,在你们的实验以后,这种证实 就不是那么必要了 我们不相信你们对铀后物[为虚假]的看 法",-1.0
丽丝·迈特纳,4334,"但是,不 论是什么原因,他在氪的问题上是不大方的,或许甚至是不 诚实的",-1.0
丽丝·迈特纳,4336,"78 迈特纳很灰心,她觉得哈恩好像生气了",-1.0
丽丝·迈特纳,4352,"因此,很不幸,文献的引用无法改动了",-1.5
丽丝·迈特纳,4366,"迈特纳本来对她在瑞典的处境就甚感失意,这篇论文更 把她推入了绝望之中",-1.0
丽丝·迈特纳,4371,"很不幸,根据你提到我们的短文的那种方式,我恐 怕你本人因为我们在文献引用方面的拖延而发怒了",-1.5
丽丝·迈特纳,4381,但 是重要问题却在于我是这样地两手空空而来的,-1.0
丽丝·迈特纳,4388,很不幸地我作了一切错事,-1.5
丽丝·迈特纳,4390,"瑞 典人是这样地浅薄;我完全不适合这儿,而且虽然我尽量不表现 出来,我内心深处的不安全感却是痛苦的,它使我无法平心静气 地思考",-1.0
丽丝·迈特纳,4415,"就是说,我有时 担心 K 博士将首先[占用]你的住所,然后终于占领研究所的各 个部分",-1.0
丽丝·迈特纳,4416,"0 哈恩的信是由恐惧引起的掩耳盗铃的标本:他害怕他的 合作者们,害怕机会主义者的K 博士等人,害怕野心勃 勃的库尔特 赫斯,害怕准备从他的政治劣势中取得好处的 任何人和每一个人",-1.0
丽丝·迈特纳,4427,而且她最注意的是她自己 在斯德哥尔摩的职业困难,-1.0
丽丝·迈特纳,4445,"但是在目前的 条件下我将不能作任何有意义的工作,而关于这样一种空虚生活 的恐惧从来没有离开过我",-1.0
丽丝·迈特纳,4448,"31939年冬天,她的沮丧深化而 成了绝望",-1.0
丽丝·迈特纳,4449,"她埋怨自己不应该决定到瑞典来,埋怨自己无法 和马恩 席格班相处以及没为移居国外作好准备",-1.0
丽丝·迈特纳,4451,"在她的失望中,迈 特纳夸大了她在德国得到承认的重要性,而大大低估了她和 弗里什的理论短文所带来的影响",-1.0
丽丝·迈特纳,4457,"席格班集体中的成员们把 迈特纳看成了一个退缩而沮丧的外人;他们不理解一切难 民所共有的那种流落和焦急,不理解他们为亲戚朋友的担心 或是一位曾经全心全意致力于她的工作的女子的特殊孤独 感",-1.0
丽丝·迈特纳,4491,(马科斯 佩鲁兹供片) 第十一章 259 优先权问题 误解是很容易随着这些事情而悄悄出现的,-1.0
丽丝·迈特纳,4520,5 链式反应的可能性引起了幻想和恐惧,-1.0
丽丝·迈特纳,4528,"奥托 哈恩觉得被落下了,既已使自己确信了钡的发现 没怎么依靠迈特纳而且完全没有依靠物理学,他在看到物理 学以及和他并无特殊关系的物理学家们如此全面地主宰了裂 变时就感到很烦恼",-0.125
丽丝·迈特纳,4529,"当地的物理学家们作了可敬的工作,但 是在跟上进度方面却有困难",-1.0
丽丝·迈特纳,4530,"虽然许多人对哈恩没有早些告 诉他们很感不满,而且后来一直抱怨了几十年,18但是,谁也 不曾当迈特纳还好好地在达勒姆时就和铀计划有足够密切的 关系而能够在她离开后在物理学方面采取主动",-1.0
丽丝·迈特纳,4533,"20 1939年的整整一个春天,哈恩都在为他的和斯特喇斯曼 的裂变优先权而烦恼",-1.0
丽丝·迈特纳,4534,"他对国外的每一次不恰当的引用都很 敏感,对他的研究所内的人言啧啧很感担心,他只怕他的 天赐礼物会从手中溜走",-1.0
丽丝·迈特纳,4535,"2部分地说,他的焦虑是和他的处 境相符的:他在德国是一个处于管制下的非纳粹分子,一个 正在脱离开国际社会的德国人",-1.0
丽丝·迈特纳,4544,"22 哈恩列举了美国的和别的地方的一些报道,它们把钡的观察 归功于哈恩和斯喇斯曼而把它的诠释归功于迈特纳和弗里 什,但是哈恩却并不这么看问题;他对物理学特别是对理论 物理学缺乏理解,便相信他提到过分裂实际上就等同于迈特 纳和弗里什的诠释了",-1.0
丽丝·迈特纳,4546,"使得哈恩心烦的当然还是政 治:这些问题在研究所的喝咖啡时间内正被广泛地议论着, 而且多数人都认为斯特喇斯曼和我的工作没有得到公平的对 待我国人民中间的狂热性正在把它在某种程度上政治 化,而这是使我特别遗憾的",-1.0
丽丝·迈特纳,4549,他向迈特纳抱怨说: 你们的标题有点使人不安,-1.0
丽丝·迈特纳,4551,"在这个问题上,菲利普有点生我的气,并且说此事 使我们得到了教训",-1.0
丽丝·迈特纳,4560,"但是我们不得不完全孤独地断言某种东 西,和每一位物理权威相反假如我们是像爱伦 居里那样满 不在乎,我们可能在11月间就发表了钡了",-1.0
丽丝·迈特纳,4567,"因为,直到迈特纳向他保证说大块的核分裂是可能 的,他才在钡的文章中加上了分裂的概念(和那种不幸的ma- surium)",-1.0
丽丝·迈特纳,4574,"我们(你和我)在钍的问题上已经有过这种经历, 我自己在放射性反冲方面也有过这种经历2我毫不怀疑你 [和奥托 罗伯特]和玻尔是忠实的",-1.0
丽丝·迈特纳,4579,"那么, 他为什么这样生气呢? 265 哈恩的问题在于,他从裂变要求的比历史上的地位更多: 它是他的救命稻草,是能使他在政治上和业务上都受到尊重 的天赐礼物",-0.3333
丽丝·迈特纳,4589,"他在 1939年春天的神经过敏是一种恐惧的表现,他怕物理学家们 会忽略他,因为他正在力图和他们割断联系",-1.0
丽丝·迈特纳,4590,他用不着担心,-1.0
丽丝·迈特纳,4616,"我们在几天以前得到了 这一结果,但是因为我想你起初可能感到伤心,所以我不愿意正 好在你过生日之前写信告诉你",-1.0
丽丝·迈特纳,4630,"这整个的科学态度,以及 我可以问和被问任何问题的那种和我讨论问题的自然方式, 都是奇妙地有益的",-1.0
丽丝·迈特纳,4649,"很遗憾,但 365 是没有办法什么事情都变得不可置信地严格了只有 一两套银器有可能被寄出![一切东西]都已打包,然后又来 了新命令,由于银器等等的问题, 一切东西又都得重新打开",-1.0
丽丝·迈特纳,4654,这也是一个 自尊的问题,-1.0
丽丝·迈特纳,4663,"我太生气了你的事例有点与众不同,也 许是因为你在国外",-1.0
丽丝·迈特纳,4664,"有些事情不符常规,一次又一次地有这一个 人或那一个人声称他不负责",-1.0
丽丝·迈特纳,4665,"你必须再忍耐几天这肯定不会 使你觉得好受,但是请相信,你的行李的起运问题对我神经的影 响,比所有铀后物和其他不愉快事物加到一起的影响都要大",-1.0
丽丝·迈特纳,4671,丽丝收到从德国送来的这种致意时一定 哭得很伤心,-1.5
丽丝·迈特纳,4672,"对奥托,她只写道:过两个星期应该就不要紧 了,但现在它却使我十分沮丧",-1.8
丽丝·迈特纳,4678,"0 尽管有这么多麻烦,丽丝却知道,在德国她会更困难得 多",-1.0
丽丝·迈特纳,4708,"我担心他有时会想家,那时,如果连短期回家探望都被禁止,他 会很难过的在目前,谁的日子也不好过",-1.25
丽丝·迈特纳,4711,"当伊达 诺达克在1939年3 月间参加了争论时,他特别生气",-2.0
丽丝·迈特纳,4712,"他写信给丽丝说: 另一个不那么愉快的情况是伊达 诺达克致 Naturwis- senschaften的一封信,她在信中责备我没有引用她的文章,在她已 于1934年预言了铀分裂成较轻的元素以后",-1.0
丽丝·迈特纳,4715,"58 对于一位不太习惯于指名道姓的人来说,丽丝的反应是 异常强烈的:我很遗憾你遇到和伊达女士的这种讨厌的困 难",-1.0
丽丝·迈特纳,4719,"在对费密关于元素93的第一次试探性提议的批评中, 诺达克反驳了他的化学,并且提出了核可以分裂成几个较大 碎片的想法",-1.0
丽丝·迈特纳,4765,"他生气地抱怨说: 在法国,约里奥被认为是裂变的发现者",-1.0
丽丝·迈特纳,4766,"由此你可以看出, 他们多么想造成系统的压制和虚假的引用",-1.0
丽丝·迈特纳,4773,"5哈恩很生气地抗议说,菲 则尔把事情说得似乎是居里和萨维奇相信他们的3.5小时的 物质是镧,而斯特喇斯曼和他则仅仅证实了他们的发现并鉴 定了钡",-0.25
丽丝·迈特纳,4780,"在[1938年]11月间,赫维斯听到她 在一篇演讲中说过,整个的周期表起源于U+n 的轰击如果 人们断章取义地对待你的言论,则你的1月6日的 Naturwis- senschaften 文章是这样结束的:作为和物理学很靠近的核化学家 我们还不能迈出这样激烈的一步,等等以及还可能有一 系列给了我们虚假指示的不寻常的偶合 过于表面化地理解 别人的言论永远会引起麻烦如果我可以给你一些劝告,我想 你不应该卷入优先权的争论中英国人不喜欢这种事情",-1.0
丽丝·迈特纳,4782,"这 岂不是证明你有点生气而不再清楚地看待事物了吗?80 丽丝在离开柏林后只和奥托见过两次面:一次是1938年 11月间在哥本哈根,另一次是在1939年4月间当奥托到斯 德哥尔摩讲学时",-0.8
丽丝·迈特纳,4792,"82 不管有多少麻烦,丽丝和奥托仍然是朋友,而且他仍然 向她请教物理学方面的问题",-1.0
丽丝·迈特纳,4812,哈恩的问题可能并不完全是学术性的,-1.0
丽丝·迈特纳,4850,"然后战争就僵持了几个月,一种假冒的战争,是势 头性的而不是实际的战争",-1.0
丽丝·迈特纳,4862,"我甚至被迫搭乘郊区火车夏洛腾堡人比以前 更孤独了,因为我很不容易去找他了",-1.0
丽丝·迈特纳,4865,"注意到这一点,我认为您应该仔细地 考虑一下您是否还愿意到剑桥来的问题",-1.0
丽丝·迈特纳,4901,"受到虚假的铀后物的困扰,他们从来没有真正 找过这种元素,而且他们的中子源也太弱",-1.0
丽丝·迈特纳,4902,"但是,在30年代中期,多数主要实验室都已放弃了他们 的镭+铍中子源而转向了由高电压设备或回旋加速器产生的 强中子注(在达勒姆,迈特纳曾建造了一部高电压设备,在 她于1938年离开以前完工)",-1.0
丽丝·迈特纳,4917,"到了4月间,她终于放弃 了,并到哥本哈根去使用玻尔的研究所中的回旋加速器",-1.0
丽丝·迈特纳,4924,"更急迫的担心之事就是,玻尔是非亚利安人 (他母亲是犹太家庭出身),而且他的研究所从1933就是被迫 离开的犹太物理学家们的避风港",-1.0
丽丝·迈特纳,4936,2除了德国人占领的 惊恐外没有任何别的麻烦,-1.0
丽丝·迈特纳,4944,"]在我待在那里的时间 内,日常生活没有发生任何困难",-1.0
丽丝·迈特纳,4945,"科学工作照常进行,只是一切 种类的集会(包括博士学位答辩会)都被禁止了尼耳斯和 马格丽特当然为这些事情而很感难过,但是他并没有表示必须放 弃他的工作,尽管他在头两天的时间内就从别的地方收到了三份 邀请在结束前我不能不提到尼耳斯在所有的时间内是多么 地奇妙",-1.0
丽丝·迈特纳,4954,"7非常失望的迈特纳写信给哈 恩说:我从来不相信这种[2.3天的]活性物是一种稀土元 素,因为一种裂变碎片不会因反冲而飞出,这是太不可能了, 而且我曾试图和尼耳斯一起证明此事",-2.0
丽丝·迈特纳,4958,"要她承认这一点是 非常困难的,尤其是因为麦克米兰和阿贝耳孙的拿是一种 发射物,从而是另一种铀后元素94的前身",-2.0
丽丝·迈特纳,4962,"比起1940年的可怕事件来,个 人的麻烦就显得逊色多了",-1.0
丽丝·迈特纳,4966,"到英国和法国的移民已因战争的爆发而终止了,其他的逃亡 出路都已切断或障碍重重",-1.0
丽丝·迈特纳,4968,"在绝望中, 犹太人尝试了瑞典、南美、俄国乃至中国",-1.0
丽丝·迈特纳,4984,")有了一个相当可靠的职位和 1000美元的薪金,她又设法给她的弟弟申请了签证;她告诉 388 迈特纳说,她弟弟从布雷斯劳来的信越来越悲哀和越来越 急迫了",-1.0
丽丝·迈特纳,4988,"在经济上陷于无助状态,犹太人 还进一步受到了社会隔离政策的孤立;被迫迁入集中宿舍,禁 止和德国人交往,禁止使用收音机或公共交通工具,甚至禁 止使用电话",-1.0
丽丝·迈特纳,4993,"1941年5月,迈特纳从哈恩那里听说,斯忒藩 迈耶尔 在奥地利遇到了很大的麻烦",-1.0
丽丝·迈特纳,5000,"迈特纳告诉 他说:以便当被遣送到波兰的问题变得尖锐起来时,M [迈 耶尔]可以说他即将到这里来问题是非常紧迫的",-1.0
丽丝·迈特纳,5012,"犹 太人问题的最后解决已经开始了,大规模屠杀已在波兰、拉 脱维亚和乌克兰开始,毒气室已经在奥斯维辛建立起来并经 过了试验,更多的死亡营正在建造中",-1.0
丽丝·迈特纳,5022,但是她不能 在到处弥漫着的痛苦中享受她的安全,-1.0
丽丝·迈特纳,5023,"而且在工作中她是不 幸的,不能适应她的不能自立和恶劣的工作条件,为了席格 班研究所中的冷淡和缺乏同道感而痛心",-1.0
丽丝·迈特纳,5028,"她告诉伊娃 封 巴尔-伯 基亚斯说:这只是一些片片段段,永远是些不满意的杂务 活儿",-1.0
丽丝·迈特纳,5036,"51 两年以后,到了1944年,她的抱怨还是相同的:我的工作 进行得无限缓慢;两个多月来, 一直无法用回旋加速器照射 任何东西-它几乎毫无例外地是仅供生物学家们和马恩的 儿子[凯]应用的,他[凯]的工作很紧迫,因为他的博士 考试为期不远了马恩只对他儿子的研究工作感兴 趣,那工作在每一方面都被估计过高了",-1.0
丽丝·迈特纳,5060,"克莱恩是一位理论家,和席格班并不亲近,而 291 皮特孙则和席格班发生过多次冲突;最近的一次冲突是在 1936年,当时皮特孙公开指责了席格班和C.W. 奥席恩(二 人都是诺贝尔物理学委员会的委员),说他们把持诺贝尔奖, 并把没有用掉的款项用于他们自己的研究",-1.0
丽丝·迈特纳,5062,她随后的抱怨和她引起的同情想必使 她在他的研究所中的存在越发变得不可容忍了,-1.0
丽丝·迈特纳,5065,"迈特纳实际 上对他并无影响,他们的恶劣关系将被证实为只对她发生作 用",-1.0
丽丝·迈特纳,5097,"1 她在1942年听说理查德 威耳斯台特十分孤独地在瑞士逝 世时被吓坏了;72;当她听说精神上有毛病的人在德国要被处 死时,她的心脏停止了跳动",-1.8
丽丝·迈特纳,5099,她一直担心她和德国的老 朋友们的关系可能永远不会像从前一样了:他们似乎并不理 解每一个好德国人必须盼望德国不要打胜,-1.0
丽丝·迈特纳,5110,海因里希 的死恰恰带来了他所害怕的后果,-1.0
丽丝·迈特纳,5112,"7 和被占领的荷兰的联系是很困难的,但是丽丝偶然也寄 些食物给考斯特尔夫妇;他们的千恩万谢使她难过,因为那 表明了他们是多么需要那些食物",-1.25
丽丝·迈特纳,5121,82 和柏林的朋友们保持联系是更加困难的,-1.0
丽丝·迈特纳,5123,"他们的相互关怀仍然是深切的,但 是科学上的争吵、政治和他们各自生活中的困难已经夹杂到 了他们之间",-1.0
丽丝·迈特纳,5125,"双方都回避任何政治问题:研究所或同事们,犹太友人们的 命运,战争",-1.0
丽丝·迈特纳,5131,"丽丝很痛苦地说:需要半生乃至整整一生的时间 交几个朋友,然后你在一眨眼间就失去了他们",-1.5
丽丝·迈特纳,5161,"Naturwissenschaften 的前任编辑病了,几乎失明了,而 且除了还有少数几个朋友外已经是完全孤独的了",-1.0
丽丝·迈特纳,5162,"基尔甘博 士[即柏林诺] 遭受到一些麻烦,比我们别的人遭受到 的还要多,劳厄在1940年3月间这样写道",-1.0
丽丝·迈特纳,5169,但是他觉得他的孤独几乎 是不能忍受的,-1.0
丽丝·迈特纳,5171,孤独和失业成了我的生活的沉重负担,-1.0
丽丝·迈特纳,5213,"此事发生在1939年战争刚刚 开始以后;研究所的所长皮特 德拜被命令放弃他的荷兰国 籍,以保留他的工作",-1.0
丽丝·迈特纳,5235,"在第一个钚核被实际地探测到(1941年冬天在伯克 利)1的很久以前,它的军事应用的可能性就在大西洋两岸都 被认识到了:被一些英国科学家认识到了,他们愤怒地抗议 了麦克米兰和阿贝耳孙的公开发表无素93;被普林斯顿的物 理学家的路易 A. 特尔诺认识到了,他想到了利用28U 来产 生钚,但是决定不把此事形诸文字;被C.F. 封 外才克尔 认识到了,他在1940年夏天乘柏林地下火车去达勒姆时反复 考虑了这个问题",-1.0
丽丝·迈特纳,5254,"125在玻 尔、其他的丹麦物理学家们以及很快就得到了信息的盟国科 学家们看来,海森伯的正直性问题已经有了定论",-1.0
丽丝·迈特纳,5261,"我听到这一切非常伤心,因为我曾经把他们两个人都看 得很高",-2.0
丽丝·迈特纳,5271,"海森伯的声明却不同: 受到原子弹幽灵的困扰并害怕盟国将发展他们自己的原 子弹而把它用在德国头上,他曾经打算向玻尔建议一种反对 核武器工作的国际抵制",-0.3333
丽丝·迈特纳,5283,"关于亚洲野蛮人的谈论是西欧战争叫 嚣的一个主题,从而海森伯的说法很可能是一种伪装,但是 在他的同道们看来似乎很清楚,他担任了德国的友好大使的 角色,他时常到处旅行(这是政治上得到赞许的一种不会被 错认的标志),而且似乎并没受到德国领导的种族绝灭癖 好的困扰",-1.0
丽丝·迈特纳,5284,"1341943年,当狄尔克 考斯特尔请他帮忙从一个 荷兰集中营中救出萨缪耳 高德斯密的父母时,海森伯含含 糊糊地反应说,他会很抱歉,如果由于我所不知道的原因 他的父母在荷兰遇到麻烦的话",-1.0
丽丝·迈特纳,5296,迈特纳致玻恩的短信立即带来一个问题,-1.0
丽丝·迈特纳,5297,"这仅仅是一种 同行之间的闲谈呢,还是她充当了一个向盟国方面传递科学 情报的情报员? 照丽丝在瑞典的朋友们看来,问题本身既是荒诞的又是 可厌恶的",-1.0
丽丝·迈特纳,5301,"她会把那种 事情看成一种背叛,不但是对友情的背叛,而且是对她最强 烈地坚持的一些价值的背叛",-0.5
丽丝·迈特纳,5339,"当哈恩于1943年秋季访问斯德哥尔摩时, 丽丝试图使他信服即使正派的德国人也通过他们的消极性而 参与了德国给全世界带来的不幸",-1.0
丽丝·迈特纳,5348,148 丽丝在焦急的孤独中等待了战争的结束,-1.0
丽丝·迈特纳,5351,"14 她不断地担心:关于斯 忒藩 迈耶尔,关于柏林的朋友们,关于在被占领的荷兰即 将挨饿的考斯持尔一家",-1.0
丽丝·迈特纳,5356,"丽丝获悉这些朋友不再住在柏林,感到松了一口气,但是她 却受到了另一件事情的困扰;她听说,海森伯的裂变计划也 迁走了,尽管它并没有受到破坏",-1.0
丽丝·迈特纳,5359,然而丽 丝很恐怖地听说普朗克的长子厄尔温因参加封 斯陶芬伯 伯爵的失败了的谋剌希特勒的计划而被盖世太保逮捕并折磨 至死,-1.0
丽丝·迈特纳,5362,"5尽管如此,消息还是在瑞典科学 家中间传开了,而丽丝很为奥托的安全担心",-1.0
丽丝·迈特纳,5363,"奥托赶快写信 来说他不可能接受,而马科斯 封 劳厄也强调指出甚至提 到获奖也会对奥托和他们所有的人造成灾难",-1.0
丽丝·迈特纳,5366,52 对一个德国原子弹的恐惧一直没有离开丽丝的思想,-1.0
丽丝·迈特纳,5367,"1944年6月,在 D 日的不久以后,丽丝写信给伊娃 封 巴 尔 - 伯 基 亚 斯 说 : 进攻终于开始了,我当然高兴,但是我很为德国人在他们的 处境变为无希望时的作法担心",-1.0
丽丝·迈特纳,5372,"154怀着 这种恐惧,她熬过了战争[的欧洲部分]的最后几个月",-1.0
丽丝·迈特纳,5377,"德国的失败是不可避免的了,但是丽丝对未来还深感悲308 观",-1.0
丽丝·迈特纳,5378,"她在1945年3月写信给伊娃说: 德国朋友们的来信显得很沮丧,但是我不认为他们能确切地 领会由于他们的消极性而给德国造成的那种命运",-1.5
丽丝·迈特纳,5380,这种想法使 我非常难过,-2.0
丽丝·迈特纳,5385,"309第十三章 对记忆作战 你们全都失去了你们关于正义和公平的标准,这确实是 德国的不幸",-1.0
丽丝·迈特纳,5387,"当奥托 哈恩和马科斯 封 劳厄所 在的南部德国落人盟军手中时,丽丝 迈特纳和他们失去了 联系;在她的思想中,她打了一封又一封给他们的信的草稿, 一直担心和他们不再能够互相理解了",-1.0
丽丝·迈特纳,5399,"喏,像他这310 样一个从来没有谴责过这些年的罪恶的人,怎么可能对德国有用 呢?你们全都失去了你们关于正义和公平的标准,这却实是德国 的不幸",-1.0
丽丝·迈特纳,5406,"在这儿,在中立的瑞典,在战争结束的很久以前,人 们早就讨论在战争过后如何对待德国的学者们的问题了",-1.0
丽丝·迈特纳,5412,"最近几天来,人们听到 了集中营中的一些难以置信的令人不寒而栗的事情;那超过了人 们以前所恐惧的一切事情",-1.0
丽丝·迈特纳,5427,"这种比喻并不特别恰当,在许多方 面她更像一个被虐待的孩子而不像一个伤心的母亲,但是在 感情上这种比喻还是对的",-1.0
丽丝·迈特纳,5428,"不论她有多少愤怒和悲伤,她还 是割不断她和德国及德国朋友们的联系",-1.0
丽丝·迈特纳,5434,"伯尔格于1945年6月间 到斯德哥尔摩,来向迈特纳探听她所知道的关于德国裂变研 究的情况,并请她一定不要把这些情报向公众透露 这永 远是美国担心的一种基础,并且探问她或别的科学家有没有 去苏联的倾向",-1.0
丽丝·迈特纳,5443,8 德国的占领给考斯特尔家四个孩子的教育造成了最严重的 困难,-1.0
丽丝·迈特纳,5491,会谈进行得很不成功,-1.0
丽丝·迈特纳,5521,"而正是在现在,当316 人们如此强烈地希望一切种族偏见都从世界上被消除时,如 果犹太人自己记录下这么多种族偏见,那不是很不幸吗?25 在水银灯下,她比以前更真切地感到了自己的孤独",-0.5
丽丝·迈特纳,5541,她担心奥托的长时 间沉默是由于她在6月间写的那封批评性的信,-1.0
丽丝·迈特纳,5544,"他们的儿 子被纳粹折磨死了,这是真的吧?那位可怜的老人,竟然要 活着经历这样的事!厄尔温 普朗克是政府中的一个小职 员,他和1944年7月间夭折了的剌杀希特勒的计划的某些主 要策划者们有过密切的通信",-1.0
丽丝·迈特纳,5570,"当英国官员们用窃听器听着 时,就听到了一通抱怨:他们曾经受到缺乏合作和领导不力 的阻碍,受到政府支持不够的阻碍,受到打乱了他们的研究 的严重盟方轰炸的阻碍",-0.3333
丽丝·迈特纳,5573,"作为德国人,他们战败了和丢了脸,现在他们作为科学 家也失败了",-1.0
丽丝·迈特纳,5594,"在我国,大动乱中那些革命闯将(打砸抢中的积极分子),迫害、污陷他 们的老师和恩人的家伙们,事情过后也几乎全都装出了一副受害者的虚假咀 脸,其演技也不拘一格、花样甚多,之至!-译者注 432 国人之间造成了巨大的心理鸿沟",-1.0
丽丝·迈特纳,5606,这些纪录对那个能力或意识的纠缠问题没有给出新的显 示,-1.0
丽丝·迈特纳,5608,"这些 321 人显得既幼稚又麻木,毫无历史敏感性,不能看到德国的侵 略和它的最后失败之间的联系",-1.0
丽丝·迈特纳,5609,"在记录中,外才克尔义正词 严地抱怨英国的空袭杀死了德国的妇女和儿童,就仿佛德国 从来不曾轰炸过英国一样,9哈恩承认他曾经希望德国失败, 但是绝对、绝对没有想到他的国家会有这么可怕的悲剧;50 海森伯推测盟国害怕受到俄国人的攻击,正像我们所受的攻 击一样;51盖拉赫表示了对纳粹的不赞成,但是却希望裂变 计划曾经成功和德国在战争中获胜",-0.1429
