科学家,句子编号,句子,情感得分,情感类别
屠呦呦,353,从《神农 本草经》到《圣济总录》再到《温病 条辨》 厚厚的一摞医书被翻得书 现存最早的中药学著作《神农本草经》中 有青蒿治病的记载 屠呦呦传 角微卷,0.0,中性
屠呦呦,354,"很长一段时间,青蒿这种不起眼的菊科植物, 都不是最受关注的药物,直到有一天,屠呦呦决定: 用沸点只有34.6的乙醚代替水或酒精来提取青蒿",0.0,中性
屠呦呦,355,这抓住了问题的关键温度正是青蒿素提取 的关键,-1.0,负面
屠呦呦,356,青蒿在中国的应用已有2000多年的历史,0.0,中性
屠呦呦,357,"关 于青蒿入药,最早见于马王堆三号汉墓的帛书 《五十二病方》,其后的《神农本草经》等典籍都有 记载",0.0,中性
屠呦呦,358,"青蒿治疗疟疾则始于公元340年间的东晋葛 洪所著的《肘后备急方》,之后宋《圣济总录》、元 《丹溪心法》、明《普济方》等著作均有青蒿汤青 蒿丸青蒿散截疟的记载",0.0,中性
屠呦呦,359,"明李时珍在《本草 纲目》除收录了前人的经验外,还载有治疗疟疾寒 热的实践,清《温病条辨》《本草备要》,以及民间 也有青蒿治疗疟疾的应用",0.0,中性
屠呦呦,360,"在反复研读文献过程中,《肘后备急方》关于 青蒿的描述给了屠呦呦新的启迪",0.0,中性
屠呦呦,361,"在各种传说中,这个场景往往被描述为:在某 第三章 矢志寻蒿 一天的凌晨或者 深夜,阅读葛洪 的《肘后备急方》 时,屠呦呦被灵 感击中那本 古方上说:青蒿 一握,以水二升 ! 青蒿治疗疟疾始于东晋葛洪《肘后备急方》 中 质 宽会 渍,绞取汁,尽服之",0.0,中性
屠呦呦,362,"然而,真实的实验却是繁复而冗杂的",0.0,中性
屠呦呦,363,"在屠呦 呦2009年出版的专著《青蒿及青蒿素类药物》中, 她提到了当时的一系列实验",0.0,中性
屠呦呦,364,"书中还特别提示:分离得到的青蒿素单体,虽 经加水煮沸半小时,其抗疟药效稳定不变,可知 只是在粗提取时,当生药中某些物质共存时;温度 升高才会破坏青蒿素的抗疟作用",0.0,中性
屠呦呦,365,"为什么古人用绞汁?既往的提取研究, 一 般中药常用水煎煮或者用乙醇提取,但结果都不 好,难道青蒿中的有效成分忌高温或酶的影响?再 有青蒿在什么情况下才能绞出汁来,只有嫩的 屠呦呦传 第三章 矢志寻蒿 之夜后,这个关键的新发现,让屠呦呦感到一丝 兴奋",1.0,正面
屠呦呦,366,"课题组成员钟裕蓉记得,当时她的家就在研究 所里,步行2分钟就能到达实验室,即使是每天晚 饭过后,她也要回到实验室里,和大家一起忙碌到 晚上九十点钟",0.0,中性
屠呦呦,367,"1971年10月初,屠呦呦带领课题组正在实验 室紧张忙碌着",0.0,中性
屠呦呦,368,"这是在190次的失败后,大家再一 次严格按照流程进行着筛选",-1.0,负面
屠呦呦,369,"10月4日, 一双双眼睛,都紧张地盯着191号 青蒿乙醚中性提取物样品抗疟实验的最后结果",0.0,中性
屠呦呦,370,"对疟原虫的抑制率达到了100%! 随着检测结果的揭晓,整个实验室都沸腾了",0.0,中性
屠呦呦,371,"那是一种黑色、膏状的提取物,离最终的青蒿 素晶体尚有一段距离,但确定无疑的是:打开最后 宝藏的钥匙找到了",0.0,中性
屠呦呦,372,"屠呦呦传 以身试药 要深入临床研究,就必须先制备大量的青蒿乙 醚提取物,进行临床前的毒性试验和制备临床观察 用药",0.0,中性
屠呦呦,373,"短时间内提取大量的青蒿提取物,困难重重",0.0,中性
屠呦呦,374,"文化大革命期间业务工作都停了,根本没有药 厂可配合",0.0,中性
屠呦呦,375,"回忆那段攻坚期,屠呦呦丈夫李廷钊很心疼妻 子:那时候,她脑子里只有青蒿,回家满身都是 酒精、乙醚等有机溶剂味,还得了中毒性肝炎",0.0,中性
屠呦呦,376,屠呦呦的肝炎是来自乙醚等有机溶媒的毒害,0.0,中性
屠呦呦,377,"钟裕蓉回忆,当时为了争取时间,课题组土法上 马,用七个大水缸代实验室常规提取容器,中药 所又增派人员,开始大量提取青蒿乙醚提取物",0.0,中性
屠呦呦,378,"乙醚等有机溶媒对身体有危害,当时设备设 施都比较简陋,没有通风系统,更没有实验防护, 大家顶多戴个纱布口罩",0.0,中性
屠呦呦,379,"第三章 矢志寻蒿 屠呦呦 倪慕云 钟裕蓉 崔淑莲 郎林福 刘菊福 青蒿素发现时期研究团队部分重要成员 日复一日,科研人员除了头晕眼胀,还出现鼻 子出血、皮肤过敏等反应",1.0,正面
屠呦呦,380,"乙醚中性提取物有了,但在进行临床前试验 时,却出现了问题,在个别动物的病理切片中,发 屠呦呦传 现了疑似的毒副作用",-1.0,负面
屠呦呦,381,"经过几次动物试验,疑似问题仍然未能定论",-1.0,负面
屠呦呦,382,"是动物本身就存在问题?还是药物所致?实验室 内,各方开始了激烈的讨论:从课题组角度看,青 蒿在古籍记载中毒性不强,动物实验也做过一些, 应该问题不大;但搞毒理、药理的同事坚持认为, 只有确证安全性后才能用于临床",0.0,中性
屠呦呦,383,"我当时心里很着急,因为疟疾这种传染病有 季节性,实在不想错过当年的临床观察季节,否则 就要再等上一年",0.0,中性
屠呦呦,384,"为了让191号青蒿乙醚中性提取物尽快应用于 临床试验,综合分析青蒿古代的用法并结合动物实 验的结果,屠呦呦向领导提交了志愿试药报告",0.0,中性
屠呦呦,385,"我是组长,我有责任第一个试药!当年,屠 呦呦的表态令很多人惊叹:这位戴着眼镜、斯斯文 文的江南女子竟然有这样的胆识和气魄",0.0,中性
屠呦呦,386,"在当时环境下做这样的工作一定极其艰难, 科学家用自己来做实验,这是一种献身精神",-2.2,负面
屠呦呦,387,清 华大学副校长施一公说,0.0,中性
屠呦呦,388,"第三章 矢志寻蒿 免疫力较强的本地人再到缺少免疫力的外来人口; 疟疾病种,从间日疟到恶性疟",0.0,中性
屠呦呦,389,"屠呦呦亲自给病 人喂药,以确保用药剂量,并守在床边观察病情, 测体温,详细了解血片检查后的疟原虫数量变化 等情况",0.0,中性
屠呦呦,390,"最终,在海南,屠呦呦完成了21例临床抗疟 疗效观察任务,包括间日疟11例,恶性疟9例, 混合感染1例",0.0,中性
屠呦呦,391,"临床结果令人满意,间日疟平均退 热时间19小时,恶性疟平均退热时间36小时,疟 原虫全部转阴",0.0,中性
屠呦呦,392,"这一年,还同时在北京302医院验证了9例, 亦均有效",0.0,中性
屠呦呦,393,"发现青蒿素 阶段性胜利,没有让屠呦呦放慢脚步",1.0,正面
屠呦呦,394,"很快, 大家开始进行对青蒿乙醚提取物中有效成分的纯化 与分离工作",0.0,中性
屠呦呦,395,"由于北京产的青蒿中青蒿素含量只有万分之 第三章 矢志寻蒿 自1971年7月以来,我们筛选了中草药单、复方等一百多 种",0.0,中性
屠呦呦,396,发现青需( 黄 花 蒿Artemisix dnnua L. 係菊科植物,1.0,正面
屠呦呦,397,按中医认 为此药主治骨蒸烦热,0.0,中性
屠呦呦,398,但在唐 宋、元、明医籍、本草及民问都食 提到有治疟作用乙提取物对鼠疟摸型有95%~100%的抑 制效价,0.0,中性
屠呦呦,399,"以后进一步提取,去除其中无效而毒性又比较集中的设性 部分",0.0,中性
屠呦呦,400,得到有效的中性部分,0.0,中性
屠呦呦,401,在鼠疟模型基础上又 用乙酵提取物与中性部分分别进行了猴疟实验,0.0,中性
屠呦呦,402,结果与鼠疟相同,0.0,中性
屠呦呦,403,~1~ 埇过多方面的分析,0.0,中性
屠呦呦,404,我们挑选一部分药物进一步复筛,0.0,中性
屠呦呦,405,复筛 时参考民间用药经验,0.0,中性
屠呦呦,406,改进提取方法并增設多剂量组,0.0,中性
屠呦呦,407,探索药物剂 量与效价的关系,0.0,中性
屠呦呦,408,经过反复实践,0.0,中性
屠呦呦,409,终於使青蒿的动物效价,0.0,中性
屠呦呦,410,"由30 ~40%提高到95%以上,青蒿的水煎剂是无效的",0.0,中性
屠呦呦,411,95乙醇 提取物的效价也不好,0.0,中性
屠呦呦,412,"只有30~40%左右,后来从本草及民间 故汁服用中得到启发,使我们考虑到有效成分可能在亲脂部分",0.0,中性
屠呦呦,413,于是改用乙醚提取,0.0,中性
屠呦呦,414,这样动物效价才有了显著的提高,0.0,中性
屠呦呦,415,经过比较 发现乙醇提取物虽然也含有乙壁提取的物质,1.0,正面
屠呦呦,416,"但是杂质多了 左 右 , 这就大大影响了有效成分充分显示应有的效价",0.0,中性
屠呦呦,417,另外药物的采收季 节对效价也是有影响的,0.0,中性
屠呦呦,418,在这点上我们走过一点弯路,0.0,中性
屠呦呦,419,"开始我们只 注意品种问题,了解到北京市售青蒿都是北京近郊产的黄花蒿,不 ~5~ 在1972年南京会议上, 中医研究院疟疾防治小组提交 的报告部分内容 几,这样客观上就增加了发现青蒿素的难度",0.0,中性
屠呦呦,420,"采收 季节和纯化工艺的影响,也成为屠呦呦寻蒿之旅的 拦 路 虎",0.0,中性
屠呦呦,421,"1972年4月26日到6月26日,课题组先后得 到少量颗粒状、片状或针状结晶",0.0,中性
屠呦呦,422,"每一次发现分离 提取的成果变化,实验室都会爆发出欢呼和掌声",1.0,正面
屠呦呦,423,"为了早日得到抗疟有效的单体结晶,每个人都 在努力寻找,竭尽所能",1.0,正面
屠呦呦,424,"屠呦呦去海南临床验证醚中干临床疗效期间, 由倪慕云主持课题组北京的具体工作,在聚酰胺纯 化样品的基础上,1972年9月25日、9月29日、 10月25日、10月30日、11月8日课题组相继分 离得到多个结晶",0.0,中性
屠呦呦,425,"刚刚从海南疫区返回北京的屠呦呦,也迅速投 入到化学研究工作中,和课题组讨论、比较分析了 已得的化学单体",0.0,中性
屠呦呦,426,"通过显色反应、板层析Rf 值等 鉴别异同,整合所分得的成分,并开始在鼠疟上评 价药效",0.0,中性
屠呦呦,427,"12月初的鼠疟试验发现,钟裕蓉从11月8日 分离得到的晶体有显效,小鼠口饲50毫克每公斤 体重可使疟原虫转阴",1.0,正面
屠呦呦,428,"后来,11月8日成为课题 组认定的青蒿素诞生之日",0.0,中性
屠呦呦,429,"这是首次以药效证实,从青蒿中获得的单一化 合物,具有抗疟活性",0.0,中性
屠呦呦,430,"1973年新年刚过,屠呦呦发现青蒿抗疟奥秘的 第三章 矢志寻蒿 消息传出后,中药所就不断接到各地来信和来访",1.0,正面
屠呦呦,431,"屠呦呦都亲自回信、寄资料、热情接待来访者,毫 无保留地介绍青蒿、青蒿提取物及其化学研究进展 情况",0.0,中性
屠呦呦,432,"很快,云南和山东等数个研究小组借鉴了她 的方法,对青蒿进行研究",0.0,中性
屠呦呦,433,"第四章 中国神药 第四章 中国神药 首次出师不利 实验室大量提取的流程修改完善后,屠呦呦和 课题组的同志们开始了新一轮的奋斗",1.0,正面
屠呦呦,434,"实验室的 条件虽然简陋,但课题组干劲十足",0.0,中性
屠呦呦,435,"从1973年初 到1973年5月,已拿到青蒿素纯品100余克",0.0,中性
屠呦呦,436,屠 呦呦将其分成几部分:一部分用于青蒿素的化学研 究;一部分用于临床前的安全性试验; 一部分制备 临床观察用药;少部分留做备用,0.0,中性
屠呦呦,437,"1973年第二季度,进行了青蒿素的一系列安全 性试验研究:青蒿素试验剂量无论大或小,对猫的 血压、心率、心律和心电均无明显影响;三批次犬 的毒性试验,除个别犬出现流涎、呕吐和腹泻外, 其他各项指标均正常,未发现明显毒副作用",-1.0,负面
屠呦呦,438,"为了慎重起见,这次也同样做了健康人的人体 试验",0.0,中性
屠呦呦,439,"在制定了详细人体试服计划后,于1973年 7月21日至8月10日,四名科研人员参加了试服, 结果未见明显毒副作用",0.0,中性
屠呦呦,440,"屠 呦 呦 传 二、1973年青防宗疗效烷狠8仰 1973年9~10局在海南岛器红地区外来人口间日疟及器 的营八侧进行了临床观乐,其中外吹人口间日疟3锅欣教总剂量 3~3",0.0,中性
屠呦呦,441,"5万,早均原虫砖阴时闻为18.5小时,早均遇 时间为 弥力 30小胁,复查三周2俩治愈",0.0,中性
屠呦呦,442,1例燕(18天深虫出现),0.0,中性
屠呦呦,443,外 来人口票性奕5例,0.0,中性
屠呦呦,444,1倒有效(原虫七万以上片剂用药剂量4.5 克 37小肿进热,0.0,中性
屠呦呦,445,"65小盼原虫转阴,笃六天后原由得现),2例 因心脏出顼期前收绝面使药(其中一例前次分病原由三万以上服 药3克后32小助遇热,停药一天后原虫再现",0.0,中性
屠呦呦,446,体温再升高),0.0,中性
屠呦呦,447,2例 无 效,0.0,中性
屠呦呦,448,三、1975年骨嵩祖制剂、青粥素、青需素立加复方或加针 》教观察205例,0.0,中性
屠呦呦,449,(一请荡粗制剂对间日疟疗效观察103例,0.0,中性
屠呦呦,450,"第四章 中国神药 有所降低,因患者心律有期前收缩而停药,2例无 效",0.0,中性
屠呦呦,451,效果不够理想,0.0,中性
屠呦呦,452,青蒿素的首次临床观察出师不利,0.0,中性
屠呦呦,453,"消息经电话传回北京,大家都十分意外, 一连 串的疑问困扰着屠呦呦和她的团队",-1.0,负面
屠呦呦,454,大家开始查 找原因,0.0,中性
屠呦呦,455,"青蒿素纯度没问题,动物实验的数据没 问题,问题难道出在剂型上吗?随即,请在海南 做临床试验的人员把片剂寄回北京",0.3333,正面
屠呦呦,456,"当检查剩余 的药片时,大家感觉药片很硬,用乳钵都难以将 片子碾碎,发现原来是崩解度出了问题,影响了 药物的吸收",0.0,中性
屠呦呦,457,"屠呦呦决定,用青蒿素单体原粉直接装胶囊",0.0,中性
屠呦呦,458,"赶在海南疟区现场观察季节结束前抓紧验证,以明 确青蒿素是否有临床疗效",0.0,中性
屠呦呦,459,"于是,屠呦呦亲自动手,将该青蒿素装入胶 囊,时任中药所副所长章国镇身负重任,携青蒿 素胶囊赴海南,9月29日抵达疫区现场,观察了 3例外来人口间日疟,服药总剂量33.5克",0.0,中性
屠呦呦,460,"结果 表明,药后平均31小时内体温复常,18.5小时血 屠呦呦传 疟原虫转阴,全部有效,未见明显副作用",0.0,中性
屠呦呦,461,"但因海 南疟区现场观察季节结束,未能继续验证",0.0,中性
屠呦呦,462,"这是青 蒿素的首次临床试用,说明屠呦呦课题组所得到的 青蒿素就是青蒿的抗疟有效成分",0.0,中性
屠呦呦,463,"当年向523办公室汇报青蒿素首次临床观 察的结果的报告,却没有反映出8例病人用的是两 种剂型,更没有说明8个病例是分两个阶段完成 的",0.0,中性
屠呦呦,464,"难怪以后有人对此报告作出错误解读,这实际 上是个误解",0.0,中性
屠呦呦,465,"在青蒿素的首次临床验证中,挫折与成功交织 在一起",0.0,中性
屠呦呦,466,"青蒿素胶囊剂治疗的3个病例说明,青蒿 素的临床疗效与实验室疗效一致",0.0,中性
屠呦呦,467,"档案表明,1973年4月课题组就确定了青蒿 素是一个不含氮的化合物,分子量为282,分子式 为 CHO, 属于倍半萜类化合物",0.0,中性
屠呦呦,468,"这足以说明, 1973年下半年在海南临床验证有效的就是青蒿素",0.0,中性
屠呦呦,469,"1974年4月在河南商丘召开疟疾防治药物 (化学合成)研究专业会议,中药所派科教处陈玫 携带青蒿研究汇报资料参会,在会议上报告了青蒿 第四章 中国神药 素、双氢青蒿 素的研究情况, 这也是青蒿素 首次在内部专 业会议上公开",1.0,正面
屠呦呦,470,"中 药 所 曾 先与中国科学 院上海有机化 学研究所协作 研究青蒿素结 青蒿素发现过程示意图 构,后与中国科学院生物物理研究所用X 射线衍 射方法合作研究青蒿素结构",1.0,正面
屠呦呦,471,"1975年底,X 射 线 衍射方法确定了青蒿素的三维立体结构",0.0,中性
屠呦呦,472,"1977年, 青蒿素结构首次公开发表",0.0,中性
屠呦呦,473,"经1976年2月和1977年2月两次请示后,卫 生部同意以青蒿素结构研究协作组的名义在《科 学通报》上公开发表",0.0,中性
屠呦呦,474,"此后,屠呦呦团队又在《化 学学报》《中药通报》《药学学报》《Planta Medica》 《Nature Medicine》等刊物上介绍了青蒿素的研究",0.0,中性
屠呦呦,475,"屠 呦 呦 传 1977年以青蒿素结构研究协作组名义在《科学通报》上发表的文章《一种新型的倍半萜内酯青蒿素》 CHMESEMEDICAL JOURAL 中华医学杂志英文版 Yeume92 Monh December 192 Nuher 17 ANTMALAHLA STUDIES ON QINGHAOSU inglan Aslleu conng Beeei on 11 第#看第期 西 学 举 推 FLe,1 6 中 药 青 篱 化 学 成 分 的 研 究 1 蔗 益 钟 梦 察 李 兰 部 星取送 兹墓屏 王秀砂 梁晓天 (圆孵信机出聊究顺) 中国季科学耗希物研贵,北麻 an 中共*出季法afT 的为宽,新学就连有点一 mE r~*- 盖 相 此 案 格 内 : 6 报 一 新它平新内断,A, 的 高 E 画初1为食称",0.0,中性
屠呦呦,476,"中药分高力意用中的之一,在性能e 二 千 多 华 的 地 型 史 ,磁 E 丹 : 曲 造 热 加 动性",0.0,中性
屠呦呦,477,"青蓄的化学止分智文献推通有挥油,油中含有蒸 ) , 鼻 ( - tni )",0.0,中性
屠呦呦,478,"按 抽 罐 ( 1eal),左 编 神 脑 ( -nlT 鲁始forpyilem, 酷 e1m), 自中品地智及海为等,网种百豆来一东百静肉(im1) 及真音放 中药青蒿化学成分的研究(1) 中临H 步的拼 4 4 * 速 中 月 黄 礁 他 光 "" 树 *放世中青瓶( b. 也进 ,共认这产库 年 千 节 4 , 助 光 者 学 身 西 :分 电 ( 1 , 其 露 出 2 : 率 ,T: 编平第恶离勤34身豆重(49, 的 ( 1 用 自 鼻 3. (6)#中中共一改国",0.0,中性
屠呦呦,479,"维明 m: ; 8 - 著 - 1 . t,4 色丛晋禽(Artania K L,) 中 分 声 监 定 了 就 贴 有 独 虚 高 重 没 系 购 值 意 内想,翼隔、看亚累典形奖,莫艾认选应产的青施争世离普祖牛站品,外刑富电 为 le acptauti,其前票(2) . 5 - 限基 - 1",0.0,中性
屠呦呦,480,"6 . 1 . 押取基故郝(3), 香 互 素(eaaria)44),- 移留肺(-ibagtaral)65) 和 直 目 部 9gvaral)(6, 按品1外自色射品,焊点 一 1r, 免素分析,实断值(解》,C 程,5,H,3 88.m; 此 具 涩 ( ) , . 7 ,F4.3",0.0,中性
屠呦呦,481,"NL, 需 分 脾 共 语 = / 1 , 1 5 4 8 M1, 分于式 H0.a-38.37u*2 CRCL,肛外光谱脱明有 EC(cn1, CONBE(1647,1 ),CDOR(17s,120) 教 幸 器 ( 1 , 1 5 , 7 8 , 7e7) 带者的春在,H- 攀 磁 共 造,C 抓确共染,放清,红外光消五其它修在数塔 地 与 文 - 准 通 lkta- 意,携定此培品为eitSiue Leite 屠呦呦团队发表的论文 第四章 中国神药 Journal of Medicinal Plant Research 三 G4A 1 Sonderdruck 3 Marz 1982 Hippokrates icine Blomedicine in Brazl Contreol cdl myeobacterial virulencr and immunilty 2011 LaikerAward eW1- Studies on the Constituents of Artemisia annua PartI TuYwr n ong uroguuna,SlnnangHan.Wayxznnszheng"" andLwrg aoBn D on w sny Ward indn Mmal o L Ceple chon n YOhur sii Hmer;Amol: n. d T e uaur a Chore unul he Apn aweL11 N n nrnaend(V inirodustion 一 Amodrdrlerporenbo lkute dud A Lp l n [L nb u h 1-V d(V pt auda le pwret tumit Tr tednlcunien viVI.V o i rall hed fy o g h (txi lmp a 加iYmftuitnher deli i nfbihepmicen f Mir narthe toy - - 一 网 COMMENTARY and gifts from Chinese medicine 二 二亡 三 C 面 t 二 屠 呦 呦 及 其 团 队 在 《Planta Medica》《Nature Medicine》上 介 绍 青 蒿 素 化 学 成 分 研 究 及 发 现 工 作 屠呦呦传 科泰新 1995年,在肯尼亚的疟疾重灾区奇苏姆省,有 位怀孕的妈妈得了疟疾",0.0,中性
屠呦呦,482,"如果用传统的奎宁或者氯 喹治疗,即使母亲能活下来,胎儿也很容易流产或 致畸",0.0,中性
屠呦呦,483,"在用了中国的青蒿素抗疟药之一 科泰新 治疗后,奇迹出现了,不仅妈妈平安无事,孩子也 健康地生了下来!妈妈一遍一遍亲吻孩子,并给她 取名科泰新,让她永远不忘记中国药的救命之恩",0.0,中性
屠呦呦,484,"科泰新的诞生,正是源于1973年9月下旬屠 呦呦开展的青蒿素衍生物实验",0.0,中性
屠呦呦,485,"青蒿素的发现,引起中医研究院及中药所的 高度重视,在人力、物力各方面都给予了大力支 持",1.0,正面
屠呦呦,486,"屠呦呦负责全面工作,在组织大量提取青蒿 素、准备上临床的同时,工作的重点转向了青蒿 素的化学研究",1.0,正面
屠呦呦,487,"1973年9月下旬,屠呦呦在青蒿素的衍生物 实验中发现,青蒿素经硼氢化钠还原,羰基峰消 90 第四章 中国神药 COTECXI Dydoaronann COTECXIN y w 60gxonpnis 国内外销售的青蒿素抗疟药之一 科泰新 失,这也佐证了青蒿素中羰基的存在,并由此在 青蒿素结构中引进了羟基",1.0,正面
屠呦呦,488,"经课题组同志重复 , 结果 一 致",0.0,中性
屠呦呦,489,"这个原衍生物的分子式为CHO, 分 子量284,就是双氢青蒿素",0.0,中性
屠呦呦,490,"课题组成员倪慕云 在还原衍生物时引进乙酰基,此乙酰化产物的抗 屠呦呦传 鼠疟效价更高",0.0,中性
屠呦呦,491,"这说明,青蒿素分子引进羟基之 后,可以制备多种衍生物,为研究构效关系创造 了条件",1.0,正面
屠呦呦,492,"第四章 中国神药 1975年,课题组对青蒿素过氧基团去留、内酯 环羰基还原、乙酰化等衍生物的构效关系进行了研 究",0.0,中性
屠呦呦,493,"证实了青蒿素结构中过氧基是抗疟活性基团, 1977年各地523负 责人合影",0.0,中性
屠呦呦,494,"第二排左七为屠 呦呦 在1978年全国科技大 会上,卫生部中医研究院中 药研究所523组获全国先 进工作者和先进集体奖 1979年9月,抗疟新 药青蒿素获国家科学技 术二等奖 奖 _ 状 为真扬猛我国科学叛术工度中1 幽重大贡献的先进工怕者和理进象 体,特帽发此琴状,以资数恐",0.0,中性
屠呦呦,495,"蔓婴者卫生部中医研究院中药 完降三似 国条头全 一九七/八年 在保留过氧基的前提下内酯环的羰基还原成羟基 (即双氢青蒿素),可明显增效;在羟基上增加某侧 链,药效可进一步增加,提示修饰青蒿素的部分结 构,能改变其理化性质,增强抗疟活性",0.0,中性
屠呦呦,496,有关研究 情况曾向523办公室作过汇报,0.0,中性
屠呦呦,497,"双氢青蒿素除本 第四章 中国神药 身具有强于青蒿素的抗疟活性外,它还是合成青蒿 素类药物的前体",0.0,中性
屠呦呦,498,"青蒿素类的其他抗疟药是以双氢 青蒿素为基础的,如青蒿琥酯、蒿甲醚等",0.0,中性
屠呦呦,499,"因此, 双氢青蒿素的发现是屠呦呦及其课题组又一个重要 贡献",1.0,正面
屠呦呦,500,"1981年,世界卫生组织、世界银行、联合国开发计划署在北京联合召开疟疾化疗科学工作组第四次会议, 有关青蒿素及其临床应用的一系列报告在会上引发热烈反响",0.0,中性
屠呦呦,501,这是青蒿素引起国际重视的一次国际学术交流,0.0,中性
屠呦呦,502,"屠 呦呦(第二排左四)在会上作了题为《青蒿素的化学研究》的报告,会后发表在《中医杂志》上 屠 呦 呦 传 1982年10月,在全国 科学技术奖励大会上,屠呦 呦(前排左一)以抗疟新 药青蒿素第一发明单位 第一发明人的身份,且作为 这一发明项目的唯一代表, 领取了发明证书及发明奖章 1981年10月,在北京召开的国际会议上,屠 呦呦所作的题为《青蒿素的化学研究》的报告,引 起世界卫生组织专家的极大兴趣,并认为这一新 的发现更重要的意义是在于将为进一步设计合成新 第四章 中国神药 药指出方向",1.0,正面
屠呦呦,503,"构效关系的研究结果,也促使屠呦呦进一步思 考,认定双氢青蒿素极具进一步研发价值,于是力 排异议,在1985年青蒿素申报《新药证书》工作 近尾声之际,以屠呦呦为项目负责人并从事药学 有关工作,富杭育负责药理等实验研究,按照新 药审批办法的要求,组织协作单位,开始了抗疟 新药双氢青蒿素及其片剂的开发研究工作",1.0,正面
屠呦呦,504,"历 经7年艰辛,终于将发现于1973年的双氢青蒿素, 在1992年获得《新药证书》,并转让投产",0.0,中性
屠呦呦,505,"这是屠 1985年,中医研究院中 药研究所同事合影",0.0,中性
屠呦呦,506,"前排左三 为屠呦呦,左四为时任所长姜 廷良 屠呦呦传 新 药 Y( 证 书 (B6)a7) 中国中医研究院中药研究所 你单位研制的新药 青 蒿 素 根据《中华人民共和国药品管厘法》,经 审查,符合我部颁发的《新药审批办法》 的规定,特发此证 中学人n 生 部 88 1986年10月3日,卫生部颁发的青蒿素《新 药证书》 新药 证书 ,(27 你单位研制的新药以 才品系中 根据《中华人民共和国药品管理法》,经 审查,符合我部颁发的《新药审批办法》 的规定,特发此证 中华人 生 部 1992年7月20日,卫生部颁发的双氢青蒿素片《新 药证书》 为表彰在科学 技术研究中做出重 大贡献,特颁发此 证 书 中帽中研政中好明吃所 双灰 其例项目被 评为 一 九九二年全 国 十 大 科 技 成 就 az 帜里位 协 f1- 1992年12月,双氢青蒿素及其片剂被评为全国十大科技成就 第四章 中国神药 呦呦对中国乃至世界做出的又一重要贡献",1.0,正面
屠呦呦,507,"当年她 主持的双氢青蒿素及其片剂项目被评为全国十 大科技成就,为此她被中医研究院聘为终身研究 员,成为中国中医科学院第一位终身研究员",0.0,中性
屠呦呦,508,"由于双氢青蒿素临床药效提高10倍,用药量 小、复燃率降至1.95%,进一步体现了青蒿素类 药物高效、速效、低毒的特点",0.0,中性
屠呦呦,509,"那位非洲女 孩的名字科泰新,正是来源于双氢青蒿素在制 药企业投产后的商品名",0.0,中性
屠呦呦,510,"科泰新被广泛用于各 种疟疾的治疗,在很长一段时间里,甚至是中国 国家领导人出访非洲必送的礼物,在当地被誉为 中国神药",0.0,中性
屠呦呦,511,"根据世卫组织的统计,全球有20多亿人生活 在疟疾高发地区非洲、东南亚、南亚和南美",0.0,中性
屠呦呦,512,"自2000年起,撒哈拉以南非洲地区约2.4亿人受 益于青蒿素联合疗法,约150万人因该疗法避免了 疟疾导致的死亡",0.0,中性
屠呦呦,513,"如今,为进一步提高药效,中国科学家还研制 出青蒿琥酯、蒿甲醚等一类新药",0.0,中性
屠呦呦,514,"其中,青蒿琥酯 屠呦呦传 注射剂已全面取代奎宁注射液,成为世界卫生组织 强烈推荐的重症疟疾治疗首选用药,在全球30多 个国家挽救了700多万重症疟疾患者的生命,且主 要为5岁以下儿童",0.0,中性
屠呦呦,515,古老的中国小草正释放着令世界惊叹的力量,0.0,中性
屠呦呦,516,"举国大协作的奇迹 2011年,作为医学界的诺贝尔奖的拉斯克 奖之所以花落屠呦呦,评委会所依据的是三个第 一:第一个把青蒿素带到523项目组,第一个 提取出有100%抑制率的青蒿素,第一个做了临床 实验",0.0,中性
屠呦呦,517,"获奖之后,与众人欣喜难言相比,屠呦呦显得 淡定平静,她多次强调:这不是我一个人的荣誉, 是中国全体科学家的荣誉",0.0,中性
屠呦呦,518,"这并非客套话举国大协作创造的奇迹,在 青蒿素的研发过程中,已被屡次证明",1.0,正面
屠呦呦,519,"青蒿素的研 究历程既饱含着屠呦呦等一批科研工作者的心血汗 第四章 中国神药 路易斯 米勒与523 项目组重要研究人员的合影, 前排左三为屠呦呦,前排右三 为张剑芳,前排右一为李国 桥,后排右一为罗泽渊,后排 右二为施凛荣 中国中医科学院院长、 中国工程院院士张伯礼与屠呦 呦在交谈青蒿素的拓展研究 合说:从屠呦呦第一个发现了青蒿提取物有效开 始,青蒿素的发明就是一个接力棒式的过程",1.0,正面
屠呦呦,520,"中国中医科学院院长张伯礼院士说:青蒿素 就是几十家科研机构,几百位科学家共同奋斗的历 第四章 中国神药 程",0.0,中性
屠呦呦,521,"举国体制在当年困难的条件下发挥了极大作 用,这种团队精神永远不会过时! 青蒿素的研究历程与成果表明,寻找疟疾治疗 药物的523项目是在文革这一特殊历史时 期,举全国科技之力协作的一个科研项目",-1.0,负面
屠呦呦,522,"1967 年,项目启动运行,60多个科研单位、500多名科 研人员加入到了这个科研集体",0.0,中性
屠呦呦,523,"1978年11月28日, 在扬州召开青蒿素鉴定会时,主要研究单位就列了 6家,主要协作单位竟有39家之多,参加鉴定会 的人员达100多人",0.0,中性
