node_name,node_type,weight,sentiment,word_count,degree
娄蒙路四十二号理化学校居里夫人 这是我此后的姓了我丈夫在这个学校当教师明年我想带 他到波兰来使他认识我的国家那时候我一定介绍他见我特选的,institution,1,0.0,0,1
来并且谈到结晶学上的一种困难工作他知道玛丽在听他而且,institution,1,0.0,0,1
不是出于宗派的精神他只是很自然地站在无辜而受压迫的人一,institution,1,0.0,0,1
犹太人生在阿尔萨斯1874年到巴黎任炮兵 上尉在1893到1894年间被诬告把国防文件给了某外国政府军事法庭判处贬黜并放,institution,1,0.0,0,1
备大学毕业生的职业考试比埃尔在煤油灯的那一边埋头制定 他在理化学校的新课程的教学大纲玛丽常常觉得她丈夫深邃而 且好看的眼睛正望着她就抬起头来接受他的爱恋和赞美的信息 这两个互相爱恋的男女相对而笑这所房子的窗户到凌晨两三,institution,1,0.0,0,1
用操心也毋需多加照料因为我很少有人帮忙有一个妇人每天 来一小时洗碗碟并作粗活我自己烹饪并料理家务 每过几天我们就到梭镇去探望公婆这并不妨碍我们的工,institution,1,0.0,0,1
法国著名科学家精通数学物理学机械学天文学,institution,1,0.0,0,1
天在特殊用费项下记着“香槟酒三法郎电,institution,1,0.0,0,1
居里的第一个孩子和第一次研究成果同年出世相,institution,1,0.0,0,1
先在铀里发现也许是偶然的物理学家心里就把它与铀连在一起,institution,1,0.0,0,1
我们任何一个人的生活都不容易但是那有什么关系?我,institution,1,0.0,0,1
比埃尔 居里热切地关注他妻子的实验的迅速进展他虽然 没有直接加入工作可是时常以他的意见和劝告帮助玛丽鉴于 所得到的结果的惊人重要性他决定暂时停止自己在结晶体方面,institution,1,0.0,0,1
分钟三天以来我们在河里给她洗澡她哭但是今天(第四次洗,institution,1,0.0,0,1
不过在索尔本的无数建筑中难道找不出一个合适的工作室,institution,1,0.0,0,1
她的宝贝她剪断绳子打开那个粗布口袋把双手伸进那暗无光,institution,1,0.0,0,1
她的丈夫在棚屋里专心作细致的实验玛丽在院子里穿着满是尘,institution,1,0.0,0,1
但是镭要保持它的神秘性丝毫不希望人类认识它玛丽从 前很天真地预料沥青铀矿的残渣里含有百分之一的镭那个时期,institution,1,0.0,0,1
玛丽后来写道“研究放射性的工作是我们单独开始的但是 因为这件工作的范围极广越来越需要合作在1898年理化学 校里的一个实验室主任g,institution,1,0.0,0,1
毫无关系!在她那饱满的前额下面闪射着顽强的目光她在,institution,1,0.0,0,1
普安加瑞后来说他“在朋友面前甚至在对手面前 他总是准备谦让他真是人们所说的极笨拙的候补者’”接着加 上这两句“但是在我们这个民主国度里候补者并不是我们最缺,institution,1,0.0,0,1
助手在考虑实验室财力之后物理仪器可以置备齐全”玛丽获,institution,1,0.0,0,1
比埃尔 居里叹息着向日内瓦发了一封道歉申谢并且辞职 的信因为爱镭他不顾这个给他便利的诱惑决定留在巴黎他,institution,1,0.0,0,1
吕西昂 普安加瑞①大为惊异并且向这个年轻的妇人称贺玛 丽不会偷工减料,institution,1,0.0,0,1
学部只给了他两间很小的屋 ①吕西昂 普安加瑞,institution,1,0.0,0,1
就成为一件刻不容缓的事索尔本刚刚有一个矿物学教席空缺 这个首创结晶物理学的决定性理论的学者特别适合担任这个教,institution,1,0.0,0,1
蒙蒙田①写过“有大才干而过于谦虚的人往往长久不为人,institution,1,0.0,0,1
文艺复兴时期法国文学家以散文集著名 ②马斯卡,institution,1,0.0,0,1
阿佩尔就是从前玛丽 斯可罗多夫斯卡 人迷地听过课的那位教授试图用另外一种方法给比埃尔谋福 利他知道比埃尔的不妥协的脾气采取了一些措施,institution,1,0.0,0,1
的忧虑时时刻刻与生活混在一起你们应该让你们的身体缓缓 气你们应该舒舒服服地坐下进餐慢慢吞咽避免谈到忧愁的或 使精神疲倦的事吃饭时不应该看书也不应该谈到物理 学 ”,institution,1,0.0,0,1
署他女儿名字的惊人的学术报告使这个物理学教师深为感动 他自己一生中日常工作太多不能无牵无挂地从事研究他一直 随时注意他女儿的工作他了解它的重要料到它将来一定一鸣惊 人最近玛丽告诉他四年坚持努力之后她已经得到一点纯镭,institution,1,0.0,0,1
比埃尔和玛丽在十月回到实验室他们很疲倦玛丽一面在 那些研究上继续合作,institution,1,0.0,0,1
比埃尔 居里1902年 论诱导放射性及镭射气,institution,1,0.0,0,1
居里和拉伯德1903,institution,1,0.0,0,1
毛混纺的新衣服说得更准确些是到巴黎来出席这次论文答辩的 布罗妮雅告诉玛丽她那些磨得发亮的衣服穿了太丢人强拉她 到一家铺子去布罗妮雅跟店员讲价挑选材料并且决定应该修 改的地方不理会她妹妹的不高兴的脸色,institution,1,0.0,0,1
的树林驰去 他们已经在贫苦和财富之间作了永久的选择那一晚他们 疲倦地归来臂中抱满了田野生长的绿叶和花束,institution,1,0.0,0,1
室在走路的时候他慈父般地用一只手臂搂着比埃尔的肩膀并,institution,1,0.0,0,1
依照诺贝尔基金委员会章程第九条规定你们须在开会后六 个月内在斯德哥尔摩作一次公开讲演以得奖的工作为题目你,institution,1,0.0,0,1
方面的研究著名,institution,1,0.0,0,1
"庐”,成了一所“可爱的住房地址很远在巴黎的偏僻而且寂静的",institution,1,0.0,0,1
我们的平静而且勤劳的生活完全被扰乱了我不知道它是否 还能恢复平衡,institution,1,0.0,0,1
校在它那有限的力量范围内鼓励他并且帮助他努力他一定要对 这个唯一的机构表示敬意他在索尔本讲演的时候讲到那个棚,institution,1,0.0,0,1
的男子衣服穿得很随便在布列塔尼①一条空荡荡的路上推着一,institution,1,0.0,0,1
这样两个人谁会想到他们就是诺贝尔奖金获得者,institution,1,0.0,0,1
我已经有一年多没有做任何工作了而且没有一刻工夫能够自己 支配显然我还找不到能使我们的时间不至于浪费掉的办法而,institution,1,0.0,0,1
面这种发现把基本原则大加修改在化学方面它引起一些大胆 的假定这些假定解释了造成放射性现象的力量的来源在地质学 和气象学方面它是解释以前不能解释的现象的钥匙最后在生,institution,1,0.0,0,1
官方人员比埃尔和玛丽随意在这个迷住了他们的国家里游历 并且与一些科学家畅谈他们尽兴而归 1905年7月24日比埃尔 居里写给乔治,institution,1,0.0,0,1
她才放心若是她偶尔没有十分注意伊雷娜一定提醒她!伊雷,institution,1,0.0,0,1
女演员生在意大利死在美国 ②牟内-绪利本名让 绪利 牟内,institution,1,0.0,0,1
朴威演 黑暗势力比埃尔和玛丽看过这种戏之后回来总是很满意的 而且总要忧郁好几天!居里大夫以含着讥嘲的微笑迎接他们这 个信仰伏尔泰③哲学的老人不喜欢病态的东西他那碧蓝色的眼,institution,1,0.0,0,1
挪威剧作家 ③伏尔泰,institution,1,0.0,0,1
福勒罗丹在雕刻家的工作室里在粘土和大理石之间平静,institution,1,0.0,0,1
镭!镭!镭!这个有魔力的字出现一二十次由许 多人口里说出来有时候使玛丽感觉遗憾机会不巧使镭成了这,institution,1,0.0,0,1
亲爱的居里 你的名字当然在名单之首没有了不起的竞选者所以,institution,1,0.0,0,1
有不同情的教士和一些认为我拜访得不够的人们 s 问我有哪些 院士会投我的票我回答说我不知道我没有问他们’他说 你不屑于问就是了!’而人们就传说我骄傲自大,institution,1,0.0,0,1
我的妻子与我相反她的生活很活跃照料小孩在赛福尔教课在 实验室工作她一分钟都不浪费并且比我有规则地进行实验室 工作每天大部分时间都在那里,institution,1,0.0,0,1
件我们起初的五年工作可以减为两年工作的紧张也可以减轻,institution,1,0.0,0,1
望和胜利总是把这对夫妻更紧密地结合在一起 他们这种天才的合作的魅力信心和亲切的愉快心情我已经 说够了么?每天每小时比埃尔向玛丽玛丽向比埃尔提出许多大,institution,1,0.0,0,1
助他劝他们等居里夫人来坚持说她一定能立刻用积分解决他 们的困难确实居里夫人只几分钟就求出了那个难题的答案 只有比埃尔和玛丽在一起别无外人的时候他们才在感情上 没有拘束他们的脸色和态度才都柔和起来这两个极强的个性,institution,1,0.0,0,1
低声说“在你身旁生活是甜蜜的玛丽,institution,1,0.0,0,1
佩的同行们和进餐时坐在他旁边的亨利 普安加瑞谈此刻他正 专心研究的一些问题镭射气的定量他最近参加的招魂术试验,institution,1,0.0,0,1
集中脸色郑重他在想什么呢?是在想他正进行的试验?是在 想他的朋友余班的工作?余班提交科学院的论文现在正在他的 衣袋里装着是在想玛丽,institution,1,0.0,0,1
人群在那辆停着不动的货车周围越围越密都向无心造成这场惨 剧的车夫路易 马南发出怒喊后来有两个人抬来了一副担架 把尸体放上去毫无用处地在一间药房里停了一下才抬到附近的,institution,1,0.0,0,1
说牺牲者是比埃尔 居里一个教授一个著名学者人们的骚动,institution,1,0.0,0,1
着她的丈夫 她吻他的脸吻他那差不多还有热气的柔软身体吻他那还可 以屈伸的手人们把她强拉到隔壁房间里去不叫她看死者入殓,institution,1,0.0,0,1
她象是毫无知觉地服从了后来忽然想起她不能让这几分钟这样 过去想起不应该让任何别的人照料那个血污的遗体她又回来 了抱住尸身不放,institution,1,0.0,0,1
着一些不知名的人在成捆的函件文章电报之中有一些有真 正感情的呼声,institution,1,0.0,0,1
她慢慢地安详地这样做似乎完全忘记了参加葬仪的人们这 些人深为感动没有一点声音没有人低语 葬仪的司仪认为这时应请居里夫人受在场诸人的吊唁于是 她放松手里拿着的花把让它落到地上 一语不发离开墓穴回到 她的公公身旁,institution,1,0.0,0,1
瑞在科学院里称扬他的朋友的遗名,institution,1,0.0,0,1
贵的原则上他决不妥协这些原则是以往人们灌输给他的在一,institution,1,0.0,0,1
和习惯任命居里夫人为索尔本教授 经马斯兰 伯特娄保罗 阿佩尔副校长李亚尔尽力坚持 当局对于这个问题采取了开明而且慷慨的行动1906年5月13 日理学院会议一致决定保留为比埃尔,institution,1,0.0,0,1
这个孀妇拿起剪子来开始剪那件黑外衣把碎片一块一块地 扔到火里看着它们皱缩冒烟焚化消失但是她忽然停了禁 不住泪水使她那疲倦的眼睛模糊起来在那粘住了一半的衣折里,institution,1,0.0,0,1
想和天才发现的脑子的最后残余 玛丽呆然凝视着这些已经腐坏了的残余用手抚摸它们不顾,institution,1,0.0,0,1
她的声音含着忧虑难道她也要失去这个朋友这个忠实的同 伴么?居里大夫当然应该去和雅克一起住不应该留在这里陪她,institution,1,0.0,0,1
温柔的妇人经布罗妮雅请求她应允在居里家里当家庭女教师和,institution,1,0.0,0,1
爱传给她夏天里给她写一些合理的有益的而且很滑稽有趣的,institution,1,0.0,0,1
居里”或,institution,1,0.0,0,1
容器用很精细而作不到的手续把容器隔离 玛丽微笑着说,institution,1,0.0,0,1
话这两天给她和母亲一种很痛苦的经验但是在这两个人之中 玛丽倒成了受罚者她心烦意乱在那所郁闷的房子里徘徊比她,institution,1,0.0,0,1
的虚弱成为她高贵的服装许多年来在伊雷娜和艾芙的眼睛里 玛丽 居里一直保有这种理想的外表,institution,1,0.0,0,1
看见她们的母亲成了一个很老的妇人 居里夫人是教授研究者和实验室领导人以同样出奇的强度 工作着她继续在赛福尔教书她在索尔本——1908年被聘为“实,institution,1,0.0,0,1
是雅克 居里的儿子在这个实验室里开始他的科学生涯玛丽为 侄子的成功感到骄傲她始终象母亲一样仁慈地对待他,institution,1,0.0,0,1
"朗利“赞成居里者”与“赞成布朗利者”,自由思想者与教会中人",institution,1,0.0,0,1
法国医生和细菌学家,institution,1,0.0,0,1
显扬了的辉煌名姓虽然她的生活很严肃很谨慎而且近几年来 特别可怜 我不必批评那些发动这种攻击的人也不必说玛丽如何绝望 地而且时常是如何十分笨拙地挣扎着我们也毋需说到那些新闻,institution,1,0.0,0,1
开威胁而且有生命危险的时候还有勇气污辱她后来其中有些 人来求她宽恕说了许多表示懊悔的话流着眼泪但是这个罪,institution,1,0.0,0,1
"它最不危险但是最卑劣每逢有机会贬抑这个杰出的人物(例如 在1911年内那些痛苦日子),或拒绝给她一种头衔 一种奖赏",institution,1,0.0,0,1
诊视之后她不顾痛苦要求把手术推迟到三月因为在二月底她,institution,1,0.0,0,1
们的敌人看来我们是在退步而我们自己也在放弃对于前途的 希,institution,1,0.0,0,1
爱因斯坦因为心里有事不知不觉地沿着一些悬崖边上向前走并,institution,1,0.0,0,1
决办不到.你们应该忍耐一点,institution,1,0.0,0,1
抵抗就让他们长驱而过法国人都觉得很有希望都认为这次 奋斗虽然会很艰苦 一定会有转机 波兰已被德国占领等他们通过之后波兰还能剩下什么,institution,1,0.0,0,1
动的重担人群往来撞着她她并没有发怒她觉得自己的处境很 有趣难道她必须终夜守着这个价值一百万法郎的匣子么,institution,1,0.0,0,1
伤员亟需x光设备玛丽就检查她的车里的装置在军队的司机 装汽油的时候她回家去取她的深色外衣和圆而且软的小旅行帽,institution,1,0.0,0,1
不能开得更快了)向亚眠①伊普勒②凡尔登③开去 ①亚眠法国北部城市 ②,institution,1,0.0,0,1
"始检查伤员之前她还预备好“透视屏”,把防护手套和眼镜作记 号用的特制铅笔定子弹位置的垂铅等放在手边她用黑帐幔或",institution,1,0.0,0,1
光设备射气服务这还不够这种技术所需,institution,1,0.0,0,1
时的伊利沙白王后①和阿尔伯特国王②,institution,1,0.0,0,1
居里夫人平时态度虽很冷淡而且疏远对于受伤的人却和蔼,institution,1,0.0,0,1
检查是否会伤了他们玛丽一再叫他们安心说“你就会看见的 这和照相一样”银铃般悦耳的声音轻巧的手极大的耐心对于,institution,1,0.0,0,1
作最艰苦的努力只在所有的机会都已用尽时她才肯放弃 她在这四年中间从来不提她遭受的困苦和危险不提她那无 限的疲乏不提她所冒的出生入死的危险也不提x,institution,1,0.0,0,1
始工作的重要性她不愿提个人达到了最大的限度!她的谦让不 求闻达的努力到了惊人的地步!在玛丽看来“我”不是可厌而是 不存在她的工作似乎都是她依次叫作“卫生机构”“人们”或在,institution,1,0.0,0,1
工作居里夫人和她的合作者在物理楼里也已经在继续1914年,institution,1,0.0,0,1
她的事业是否能象她的母亲的事业那样灿烂她不觉得有一个太,institution,1,0.0,0,1
伊雷娜和艾芙是在一个与忧患作斗争的妇人身边长大的现,institution,1,0.0,0,1
居里的生活和工作所倾倒而 这个美国理想主义者同时又是一个大记者她极力设法去接近她 ①威廉,institution,1,0.0,0,1
我?啊!我一点也没有!这一克属于我的实验室,institution,1,0.0,0,1
几天之后居里夫人上了奥林匹克号轮船她的两个女儿陪她 旅行这三个女子的衣服只装了一口衣箱但是她们占用船上最 华贵的房间玛丽看见太讲究的器具和太复杂的食物总是本能,institution,1,0.0,0,1
法国演员剧作家及导演,institution,1,0.0,0,1
和他们在一起成千成万的人都对这个“疲倦客人的简朴魅力”着 了迷都对这个“羞怯的纤弱妇人”这个“装束朴素的学者”一见,institution,1,0.0,0,1
麦隆内夫人问她“你当然带来了大学教授的长袍吧?在这些,institution,1,0.0,0,1
负的伤 重大的日子到了“对天才表示敬意杰出人士云集白宫,institution,1,0.0,0,1
实际上她已经在前面的尼亚加拉瀑布站下了车她要安静地参观 著名的尼亚加拉瀑布这只是短暂的休息!布发罗的接待委员会 不肯放弃会见玛丽 居里 一些汽车象流水一般开往尼亚加拉 瀑布捉住了这个逃亡者 伊雷娜和艾芙起初只是随从人员后来就成了舞台术语中所 称的“替角”伊雷娜穿着那件大学教授长袍代替居里夫人接受名 誉头衔,institution,1,0.0,0,1
只举行了一些必不可少的重要仪式然而这已经足以使最健 壮的运动家筋疲力尽了!5月28日居里夫人在纽约接受哥伦 比亚大学赠送的名誉博士学位在芝加哥她被任为芝加哥大学,institution,1,0.0,0,1
的事业为了获得这很少的一点东西竟然需要在整个大陆到处 乞求玛丽还必须亲自到这些女施主所在的城市中去并且亲自道 谢 这怎能不叫人想到以前在专利证书上简单地签一个字不是,institution,1,0.0,0,1
我相信这次美国之行是对我母亲的一次教育 这次旅行向她证明她一味有意地离群索居是不合情理的,institution,1,0.0,0,1
时代完全专心于她个人的工作——确实也非如此不可但是五,institution,1,0.0,0,1
来有几百种慈善事业几百个联合会和团体请求她列名赞助她 不曾允许过一次玛丽没有工夫实际去做工作所以她不愿意参,institution,1,0.0,0,1
她不肯放弃她被称为“纯粹学者”这种美好的头衔不愿置身于意,institution,1,0.0,0,1
她反对那种她称之为“全世界科学工作的无政府状态”的现,institution,1,0.0,0,1
"物理学家为了她的同行却成为“科学所有权”的保卫者她要确 定一种学者的“版权”,各种不为私利的工作 一成为工业应用的基 础就要付给报酬她梦想由商业利润中提出研究补助金借以补 救各实验室的困难 只有一次她放下实际问题在1933年到马德里去主持一个",institution,1,0.0,0,1
本着她一,institution,1,0.0,0,1
个学者亲笔写的宣言“我最热烈的希望是在华沙创设一个镭研,institution,1,0.0,0,1
④摩斯齐茨基,institution,1,0.0,0,1
任费南 荷尔威克在伊雷娜 居里的帮助下用镭作了几种实验,institution,1,0.0,0,1
热诚敬仰和感激的极小而真挚的证明”莱昂,institution,1,0.0,0,1
"来(她自己的将来短极了),而是镭研究院的将来并且以很大的热",institution,1,0.0,0,1
荷兰物理学家与塞曼共同获得1902年诺贝尔物理 学 奖,institution,1,0.0,0,1
依然会使她双手冰冷咽喉发干尤其是依然有那种无可救药的不 爱好虚荣虽然她诚心诚意地努力总不能与荣誉妥协她从来不 赞成她所谓的“拜物主义”的各种表现 有一次她在旅途中写给我的信上说“我发现我已经离开你们,institution,1,0.0,0,1
花好象欣赏珠宝一样,institution,1,0.0,0,1
上议院的钟到了两点五十分她现在必须离开艾兰娜和她捏 的沙饼玛丽到了波拿巴路的庄严的会议厅里坐在她习惯坐的,institution,1,0.0,0,1
但是假如有一个学生的工作使玛丽很满意她的微笑她的欣 慰的评语“这很好这好极了!”就足以补偿这个工作者的辛,institution,1,0.0,0,1
究院的不寻常的“热忱”激励着玛丽她是她所喜爱的这个地方的,institution,1,0.0,0,1
公司免费送给居里夫人几吨残渣玛丽高兴极了立刻就动手提炼 她渴望的元素,institution,1,0.0,0,1
她写道“我到巴黎的时候遇到一件很悲痛的事我极喜欢,institution,1,0.0,0,1
领受某种奖金的资格她就为这个人举行一次“实验室茶会”夏天,institution,1,0.0,0,1
的安静那些餐具很奇特“装沉淀物的玻璃杯”当茶杯和香槟酒 杯“搅拌棒”代替小匙一些女学生送茶给她们的同伴主任和全,institution,1,0.0,0,1
指导下充分发展1934年这对青年夫妇获得了辉煌的胜利在,institution,1,0.0,0,1
"夫人”,而不是居里夫人艾芙到眼科医生那里去拿的眼镜也是",institution,1,0.0,0,1
无论她如何预防无论她如何用心实验室里的人还是猜到了 这场戏然而他们都不说出来装作不知道把这个游戏玩得和玛 丽一样巧妙,institution,1,0.0,0,1
杂病情在几个星期中几乎使康复无望令人忧虑1924年3月中又,institution,1,0.0,0,1
习使用她那摘除了晶状体的再不能进行任何“调节”的不正常的,institution,1,0.0,0,1
第二十七章 使命告终,institution,1,0.0,0,1
到了玛丽她也接受了这种隐晦的挑战为了抵御她所害怕的袭 击她热狂地用计划和责任在自己周围筑起一道壁垒她轻视那 种一天比一天明显的疲乏轻视压迫着她的一些慢性疾病不好的 视力风湿性肩痛时常发作的耳鸣 这些算什么?还有别的更重要的事情玛丽刚在阿各依①设,institution,1,0.0,0,1
发射线的“精细结构”么?玛丽起得很早忙着跑到实验室去晚上,institution,1,0.0,0,1
一直在呼 吸镭射气在四年的战争期中她还受过伦琴仪器发出来的更危 险的射线她冒了这么多危险只血液略有变化手上受了一些讨 厌而且痛苦的烧伤有时干枯有时化脓这算不得很严重的惩罚,institution,1,0.0,0,1
玛丽不注意自己一直有低烧布罗妮雅回波兰去不知怎么心里,institution,1,0.0,0,1
后一次互相拥抱 玛丽时病时愈在她觉得比较强健的时候就到实验室去 在觉得眩晕软弱的时候就留在家里写书每星期用几小时计划,institution,1,0.0,0,1
实验室工作谈梭镇的房子谈玛丽刚写完的一本书的校对瑞果 教授的一个年轻的合作者乔治 格利古罗夫对她很亲切差不多 每天来探问病情在玛丽面前极力称扬疗养院的舒适和疗效艾,institution,1,0.0,0,1
这就是一个腼腆的过于敏感内向的容易伤心的性格的关,institution,1,0.0,0,1
房子的前途 她日渐衰弱在试图把她移进疗养院之前艾芙请医学院里,institution,1,0.0,0,1
于是开始了人们称之为“缓慢的死”的那种折磨人的残酷的,institution,1,0.0,0,1
的结果已经确定,institution,1,0.0,0,1
华沙科学学会实任会员 1912年 雷姆堡大学哲学部名誉职员,institution,1,0.0,0,1
莫斯科科学研究院名誉会员 1914年,institution,1,0.0,0,1
新英格兰化学教师联合会名誉会员,institution,1,0.0,0,1
全家搬离弗瑞达路那座住了八年的屋子 1873年,institution,1,0.0,0,1
女士顽固地执行俄国当局的民族压迫政策,institution,1,0.0,0,1
居里关于发现新元素钋的报告用波兰文在华沙斯维阿特罗 画报月刊上发表 1889年,institution,1,0.0,0,1
玛丽的论文论镭的原子量 比埃尔的论文论时间的绝对计算 比埃尔的学生(1888年)郎之万,institution,1,0.0,0,1
佩韩等科学家的子弟约八九人的学习前后办两年郎之万教 数学玛丽教物理佩韩教化学亨利,institution,1,0.0,0,1
会人士热烈支持巴黎求精报(插图日报)于1月9日学院审查资格之日以头,institution,1,0.0,0,1
前往华沙为放射学实验室落成揭幕 1914年,institution,1,0.0,0,1
居里担任委任助手(preparateur,institution,1,0.0,0,1
去美国代表华沙镭学研究院接受美国人民馈赠的又一克镭总统胡佛,institution,1,0.0,0,1
我国物理学界直接受到居里夫人指导的还有郑大章,institution,1,0.0,0,1
以上两篇由黄人杰据美国凯洛格(charlotte,institution,1,0.0,0,1
"zip_password"":""wcpfxk&*tdwcpfxk",institution,1,0.0,0,2
屠呦呦,scientist,0,0.009504411764705883,3494,101
第一1學,institution,7,0.0,0,1
邮购地址100706 北京市东城区隆福寺街99号,institution,1,0.0,0,1
定耄耋之年的她在回应时着重提及的是“这不,institution,1,0.0,0,1
或许正是这种内心平静的力量淡泊名利的境 界和追求真理的勇气组成了科学大家的“品格配 方”成百上千次反复的尝试枯燥寂寞没有,institution,1,0.0,0,1
哪些故事?她有怎样的经历?让我们通过本书一道 来寻访这位伟大科学家的不凡人生 一同品味她带,institution,1,0.0,0,1
特蕾莎 科里 美国1947年 罗莎琳 萨斯曼 耶洛 美国1977年 芭芭拉 麦克林托克 美国1983年 丽塔 列维一蒙塔尔奇尼 意大利1986年 格特鲁德,institution,1,0.0,0,1
澳大利亚2009年,institution,1,0.0,0,1
幼年屠呦呦和母亲姚仲 千在一起这是现在能找到 的屠呦呦的最早照片 阀进入宁波冲突与动荡直到20世纪30年代方 才有所缓解 屠呦呦正是在这个动荡的年代于宁波降生,institution,1,0.0,0,1
车木栏杆廊楼板端面有卷草纹雕饰正楼为面阔 三间一弄进深五柱的高平屋五脊马头山墙后 屋为三间一弄硬山式高平屋踏过空荡荡的大厅,institution,1,0.0,0,1
一株高大的乔木 用繁茂的枝叶掩起了正楼的面貌初秋时节落叶 会悄然铺满院子 1937年日本全面侵华1941年宁波沦陷,institution,1,0.0,0,1
元代“甬上第一学士”袁桷宁波帮巨子李镜第 一代邮票设计大师孙传哲堪称文人荟萃望 族云集,institution,1,0.0,0,1
系归国后1931年起他开始任职于上海交通银,institution,1,0.0,0,1
以好转并继续学业这段患肺结核的经历在屠呦 呦看来正是自己对医药学产生兴趣的起源“医 药的作用很神奇我当时就想如果我学会了不 仅可以让自己远离病痛还可以救治更多人何乐 而不为呢,institution,1,0.0,0,1
火中走出还不到3年在1941年4月宁波沦陷后,institution,1,0.0,0,1
成为她的新目标 考前填报志愿时素来喜欢自己拿主意的屠呦 呦大笔一挥给自己报了北京大学医学院药学系,institution,1,0.0,0,1
家屠呦呦的选择显得颇有个性其实高中时身 患肺结核后被治愈的经历已让少年屠呦呦对医学 心向往之为何要学药?则是因为她觉得用药正 是治疗疾病的主要手段,institution,1,0.0,0,1
此后屠呦呦又完成了品种比较复杂的中药银柴 胡的生药学研究1959年这项成果被收入中 药志这两项研究都属于她大学期间专业所学,institution,1,0.0,0,1
总理说“不要去朝鲜战场国家亟需大量优秀人 才你们应继续学习深造”李廷钊因此未能到朝,institution,1,0.0,0,1
向医而行 时如何能认出自己,institution,1,0.0,0,1
组织的“中医研究院西医离职学习中医班第三期,institution,1,0.0,0,1
"又确能治病的中成药有人发表文章公开声称中 医是“封建医”,鼓吹随着封建社会的消灭中医",institution,1,0.0,0,1
1956年8月24日毛泽东接见参加第 一 届 全国音乐周的代表并同中国音乐家协会负责人,institution,1,0.0,0,1
排右十为资深研究员高晓山 药性理论的先驱 屠呦呦传,institution,1,0.0,0,1
向医而行 同志系,institution,1,0.0,0,1
倍1965年驻越美军的疟疾发病率高达50%据,institution,1,0.0,0,1
能否抵抗疟疾甚至成了越南战场上美越双方,institution,1,0.0,0,1
天至2周,institution,1,0.0,0,1
发病率阶段60年代和70年代属于第二阶段控 制流行阶段80年代和90年代属于第三阶段消,institution,1,0.0,0,1
的结果 屠呦呦传 出任课题组组长 接到参与,institution,1,0.0,0,1
级 浙 员 三 染 检一趋开束分二 吹水酒党屉(红西,institution,1,0.0,0,1
办公室 授予“五好队员”称号,institution,1,0.0,0,1
的深入研究2—9月先后送中国军事医学科学,institution,1,0.0,0,1
经效价测定发现胡椒经分离提取后不能提高 效价调节成分比例虽能提高效价但远不如 氯喹,institution,1,0.0,0,1
随着检测结果的揭晓整个实验室都沸腾了 那是一种黑色膏状的提取物离最终的青蒿 素晶体尚有一段距离但确定无疑的是打开最后,institution,1,0.0,0,1
是动物本身就存在问题?还是药物所致?实验室,institution,1,0.0,0,1
为了让191号青蒿乙醚中性提取物尽快应用于,institution,1,0.0,0,1
种发现青需( 黄 花 蒿artemisix dnnua l. 係菊科植物按中医认,institution,1,0.0,0,1
为此药主治骨蒸烦热但在唐 宋元明医籍本草及民问都食,institution,1,0.0,0,1
鉴别异同整合所分得的成分并开始在鼠疟上评,institution,1,0.0,0,1
中国神药 首次出师不利 实验室大量提取的流程修改完善后屠呦呦和,institution,1,0.0,0,1
串的疑问困扰着屠呦呦和她的团队大家开始查 找原因青蒿素纯度没问题动物实验的数据没 问题问题难道出在剂型上吗?随即请在海南,institution,1,0.0,0,1
于是屠呦呦亲自动手将该青蒿素装入胶 囊时任中药所副所长章国镇身负重任携青蒿,institution,1,0.0,0,1
yeume92,institution,1,0.0,0,1
qinghaosu inglan,institution,1,0.0,0,1
此 案 格 内,institution,1,0.0,0,1
中中共一改国 维明 m:,institution,1,0.0,0,1
"acptauti,其前票",institution,1,0.0,0,1
f4.3nl,institution,1,0.0,0,1
parti²,institution,1,0.0,0,1
l n l nb u h,institution,1,0.0,0,1
tednlcunien vivi.v,institution,1,0.0,0,1
了条件 第四章,institution,1,0.0,0,1
完降”三似,institution,1,0.0,0,1
呦呦(第二排左四)在会上作了题为青蒿素的化学研究的报告会后发表在中医杂志上,institution,1,0.0,0,1
呦呦所作的题为青蒿素的化学研究的报告引 起世界卫生组织专家的极大兴趣并认为“这一新 的发现更重要的意义是在于将为进一步设计合成新 第四章 中国神药 药指出方向,institution,1,0.0,0,1
并转让投产这是屠 1985年中医研究院中,institution,1,0.0,0,1
第四章 中国神药 呦呦对中国乃至世界做出的又一重要贡献当年她,institution,1,0.0,0,1
古老的“中国小草”正释放着令世界惊叹的力量,institution,1,0.0,0,1
提取出有100%抑制率的青蒿素第一个做了临床,institution,1,0.0,0,1
就是几十家科研机构几百位科学家共同奋斗的历 第四章,institution,1,0.0,0,1
疟原虫有100%抑制率时就指示当年开展临床验,institution,1,0.0,0,1
况为了加强协作避免重复 第四章 中国神药,institution,1,0.0,0,1
流以上海领衔的“疟疾免疫科研组”为例各地,institution,1,0.0,0,1
被历史铭记 第四章 中国神药 青蒿济世 疟疾与艾滋病和癌症一起被世界卫生组织,institution,1,0.0,0,1
是它能攻克抗氯喹疟原虫感染所致疟疾也能对 付多药耐药疟疾而且几十年来仍然保持奇高的治 愈率成为抗疟药中的一枝独秀,institution,1,0.0,0,1
诱导抗氧化酶及抗氧化剂的合成同时红细胞本,institution,1,0.0,0,1
